xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PF02350	ver-sohlen	versohlen	Verb	2b	sich betrinken	Trinken	1	0.9163	1.0000
PF02878	Feuer-wasser	Feuerwasser	Substantiv	x	Schnaps	Trinken	1	0.9209	1.0000
PF03163	Fiez	Fiez	Substantiv	1	Apfelwein	Trinken	1	0.9615	1.0000
PF03326	firnzen	firnzen	Verb	-	einen trinken, schlagen	Trinken	1	0.6060	1.0000
PF03588	Flanz	Flanz	Substantiv	-	Milch	Trinken	1	0.9726	1.0000
PF03618	Flaschen-milch	Flaschenmilch	Substantiv	-	in Flaschen an den Verbraucher gelieferte Milch	Trinken	1	0.7958	1.0000
PF03625	Flaschen-wein	Flaschenwein	Substantiv	-	Flaschenwein	Trinken	1	0.9645	1.0000
PF04256	Voll-milch	Vollmilch	Substantiv	-	Vollmilch	Trinken	1	0.9641	1.0000
PF04269	voll-saufen	vollsaufen	Verb	1	sich satttrinken	Trinken	1	-0.0550	0.0000
PF04269	voll-saufen	vollsaufen	Verb	2	sich besinnungslos betrinken	Trinken	1	0.5179	1.0000
PF04279	voll-trinken	volltrinken	Verb	-	sich betrinken	Trinken	1	0.9163	1.0000
PF04532	Vor-lauf	Vorlauf	Substantiv	2	der beim Brennen zuerst ausfließende, sehr starke und ungenießbare Branntwein	Trinken	1	0.8086	1.0000
PF05096	Frei-bier	Freibier	Substantiv	-	Freibier	Trinken	1	0.9113	1.0000
PF05493	Frühjahrs-tee	Frühjahrstee	Substantiv	-	Tee von den im Frühling blühenden Blumen und Kräutern	Trinken	1	0.8033	1.0000
PF05503	Früh-messe	Frühmesse	Substantiv	2a	Frühschoppen	Trinken	1	0.5755	1.0000
PF05806	Fusel	Fusel	Substantiv	1.1	schlechter Branntwein	Trinken	1	0.9434	1.0000
PF05806	Fusel	Fusel	Substantiv	1.2	schlechter Wein	Trinken	1	0.9692	1.0000
PG00215	Gamaschen-wasser	Gamaschenwasser	Substantiv	-	Tee	Trinken	1	0.9720	1.0000
PG00294	Gänsefüßer-wein	Gänsefüßerwein	Substantiv		Wein aus Gänsefüßertrauben hergestellt	Trinken	1	0.8702	1.0000
PG00355	Gänse-wein	Gänsewein	Substantiv	-	Wasser	Trinken	1	0.8283	1.0000
PG00486	Gartenhäusel-trauben	Gartenhäuseltrauben	Substantiv	-	wilder Wein	Trinken	1	0.8835	1.0000
PG00743	Gauls-, Gäuls-milch	Gaulsmilch, Gäulsmilch	Substantiv	-	Stutenmilch	Trinken	1	0.8977	1.0000
PG00886	Gebirgs-wein	Gebirgswein	Substantiv	-	Gebirgswein	Trinken	1	0.9674	1.0000
PG00935	Ge-bruttel	Gebruttel	Substantiv	2	Kaffeegetränk, in dem Rückstände schwimmen	Trinken	1	0.7957	1.0000
PG01528	Ge-lapper	Gelapper	Substantiv	x	Sauermilch	Trinken	1	0.9531	1.0000
PG01529	Ge-läpper	Geläpper	Substantiv	-	häufiges Trinken	Trinken	1	0.9372	1.0000
PG01867	ge-nehmigen	genehmigen	Verb	-	sich einen Schoppen Wein, einen Schnaps genehmigen	Trinken	1	0.7738	1.0000
PG01943	Ge-plämpels	Geplämpels	Substantiv	-	Apfelwein	Trinken	1	0.9615	1.0000
PG02180	Gersten-brühe	Gerstenbrühe	Substantiv	-	Bier	Trinken	1	0.9655	1.0000
PG02187	Gersten-kaffee	Gerstenkaffee	Substantiv	-	Kaffeeersatz aus gerösteten Gerstenkörnern	Trinken	1	0.8590	1.0000
PG02499	Gesinde-wein, Gesind-wein	Gesindewein, Gesindwein	Substantiv	-	minderwertiger Wein	Trinken	1	0.8886	1.0000
PG02505	Ge-söff, -söffs, Ge-süff, -süffs	Gesöff, Gesöffs, Gesüff, Gesüffs	Substantiv	1	schlechtes, minderwertiges Getränk	Trinken	1	0.8860	1.0000
PG02505	Ge-söff, -söffs, Ge-süff, -süffs	Gesöff, Gesöffs, Gesüff, Gesüffs	Substantiv	2	Getränk	Trinken	1	0.9835	1.0000
PG02609	Gesundheits-tee	Gesundheitstee	Substantiv	-	Tee von Heilkräutern	Trinken	1	0.8959	1.0000
PG02634	Ge-tränk	Getränk	Substantiv	1	Getränk für den Menschen	Trinken	1	0.8417	1.0000
PG02934	Gichtrosen-wein	Gichtrosenwein	Substantiv	x	Wein aus Gichtrosen	Trinken	1	0.5600	1.0000
PG03154	Glas	Glas	Substantiv	3b	Inhalt des Trinkglases	Trinken	1	0.0891	0.0000
PG03401	gluckeln	gluckeln	Verb	-	Schnaps trinken	Trinken	1	0.9470	1.0000
PG03410	gluckern	gluckern	Verb	1	hastig trinken	Trinken	1	0.5759	1.0000
PG03417	glucksen	glucksen	Verb	2d'a	gierig und deutlich vernehmbar trinken	Trinken	1	0.2080	0.0000
PG03529	Gocko	Gocko	Substantiv	2	Branntwein	Trinken	1	0.9507	1.0000
PG03653	Gori	Gori	Substantiv	2.2	Branntwein	Trinken	1	0.9507	1.0000
PG03657	gorzen	gorzen	Verb	x1	trinken	Trinken	1	0.9965	1.0000
PG04443	Grundbirnen-branntwein, Grundbirn-branntwein	Grundbirnenbranntwein, Grundbirnbranntwein	Substantiv	-	Kartoffelschnaps	Trinken	1	0.9341	1.0000
PG04446	Grundbirnen-bumpes, Grundbirn-bumpes	Grundbirnenbumpes, Grundbirnbumpes	Substantiv	2	Kartoffelschnaps	Trinken	1	0.9341	1.0000
PG04457	Grundbirnen-fusel, Grundbirn-fusel	Grundbirnenfusel, Grundbirnfusel	Substantiv	-	Kartoffelschnaps	Trinken	1	0.9341	1.0000
PG04532	Grundbirnen-schnaps, Grundbirn-schnaps	Grundbirnenschnaps, Grundbirnschnaps	Substantiv	-	Kartoffelschnaps	Trinken	1	0.9341	1.0000
PG04644	Grün-kopf	Grünkopf	Substantiv	2b	Flaschenwein	Trinken	1	0.9645	1.0000
PG04677	Gruscheln-wein, Gruschel-wein	Gruschelnwein, Gruschelwein	Substantiv	-	Stachelbeerwein	Trinken	1	-0.0238	0.0000
PG04698	Grusselbeeren-wein, Grusselbeer-wein	Grusselbeerenwein, Grusselbeerwein	Substantiv	-	Stachelbeerwein	Trinken	1	-0.0238	0.0000
PG04745	Gückes	Gückes	Substantiv	2	Branntwein, Kartoffelschnaps	Trinken	1	0.9060	1.0000
PG04745	Gückes	Gückes	Substantiv	1	schlechter Wein	Trinken	1	0.9692	1.0000
PG04783	Gullianer	Gullianer	Substantiv	-	minderwertiger Wein	Trinken	1	0.8886	1.0000
PH00238	Häfelchens-wein	Häfelchenswein	Substantiv	-	geringerer Wein, der im irdenen Milchtopf aus dem Keller geholt wird	Trinken	1	0.7325	1.0000
PH00595	halb-schöpperln	halbschöpperln	Verb	-	einen Halbschoppen nach dem anderen trinken	Trinken	1	0.8913	1.0000
PH00710	Halsrosen-tee	Halsrosentee	Substantiv	-	Tee aus der Halsrose	Trinken	1	0.8018	1.0000
PH00784	Hammels-milch, Hammel-milch	Hammelsmilch, Hammelmilch	Substantiv	-	Schafsmilch	Trinken	1	-0.0473	0.0000
PH00898	Händel-stifter	Händelstifter	Substantiv	2	starker Wein	Trinken	1	0.9629	1.0000
PH01153	Hannes-setz-dich	Hannessetzdich	Substantiv	-	schlechter Wein	Trinken	1	0.9692	1.0000
PH01178	Hansel, Hänsel	Hansel, Hänsel	Substantiv	x3	schales Bier, Tropfbier	Trinken	1	0.8677	1.0000
PH01730	Haupt-wein	Hauptwein	Substantiv	-	Qualitätswein	Trinken	1	0.9630	1.0000
PH01743	Haus-blume	Hausblume	Substantiv	-	geringer Wein für den täglichen Hausgebrauch	Trinken	1	0.8702	1.0000
PH01768	Hausfriedens-bruch	Hausfriedensbruch	Substantiv	-	geringer Wein für den täglichen Hausgebrauch	Trinken	1	0.8702	1.0000
PH01833	Haus-mops	Hausmops	Substantiv	-	Wein minderer Qualität für den Hausgebrauch	Trinken	1	0.8679	1.0000
PH01887	Haus-trunk, -trank	Haustrunk, Haustrank	Substantiv	-	geringer Wein für den täglichen Hausgebrauch	Trinken	1	0.8702	1.0000
PH01966	heben	heben	Verb	I2c	einen Schoppen, einen Schnaps trinken	Trinken	1	0.8754	1.0000
PH02010	Heckenbeeren-tee	Heckenbeerentee	Substantiv	-	Brombeerentee	Trinken	1	0.9338	1.0000
PH02173	Heidelbeeren-saft, Heidelbeer-saft	Heidelbeerensaft, Heidelbeersaft	Substantiv	-	Heidelbeerensaft, Heidelbeersaft	Trinken	1	0.8994	1.0000
PH02174	Heidelbeeren-schnaps, Heidelbeer-schnaps	Heidelbeerenschnaps, Heidelbeerschnaps	Substantiv	-	aus Heidelbeeren gebrannter Schnaps	Trinken	1	0.8792	1.0000
PH02180	Heidelbeeren-wein, Heidelbeer-wein	Heidelbeerenwein, Heidelbeerwein	Substantiv	-	Heidelbeerenwein, Heidelbeerwein	Trinken	1	0.9033	1.0000
PH02402	heim-tun	heimtun	Verb	2c	sich betrinken	Trinken	1	0.9163	1.0000
PH03353	Herrgotts-wein, Herrgott-wein	Herrgottswein, Herrgottwein	Substantiv	-	Wasser	Trinken	1	0.8283	1.0000
PH03728	herum-saufen	herumsaufen	Verb	-	auf anderer Kosten trinken	Trinken	1	0.8467	1.0000
PH03867	herum-trinken	herumtrinken	Verb	-	reihum trinken auf jemandes Wohl	Trinken	1	0.2220	0.0000
PH03873	Herum-trunk	Herumtrunk	Substantiv		Umtrunk	Trinken	1	-0.0040	0.0000
PH03915	herum-zipfeln	herumzipfeln	Verb	-	langsam trinken	Trinken	1	0.9675	1.0000
PH04041	herunter-stürzen	herunterstürzen	Verb	3	trinken	Trinken	1	0.9965	1.0000
PH04458	Himbeeren-saft, Himbeer-saft	Himbeerensaft, Himbeersaft	Substantiv	1	Saft aus Himbeeren	Trinken	1	0.9151	1.0000
PH04462	Himbeeren-wasser, Himbeer-wasser	Himbeerenwasser, Himbeerwasser	Substantiv	-	mit Himbeerensaft gesüßtes Wasser	Trinken	1	0.8796	1.0000
PH04463	Himbeeren-wein, Himbeer-wein	Himbeerenwein, Himbeerwein	Substantiv	-	Wein aus Himbeeren oder Brombeeren	Trinken	1	0.8939	1.0000
PH04545	Himmels-wein	Himmelswein	Substantiv	-	himmlischer Wein (im Kinderspiel)	Trinken	1	0.7326	1.0000
PH04921	hinein-schlurpsen	hineinschlurpsen	Verb	2	schlürfend trinken	Trinken	1	0.7970	1.0000
PH05378	hinunter-bürsten	hinunterbürsten	Verb	-	trinken	Trinken	1	0.9965	1.0000
PH05379	hinunter-drehen	hinunterdrehen	Verb	2	trinken	Trinken	1	0.9965	1.0000
PH05394	hinunter-gießen	hinuntergießen	Verb	-	trinken	Trinken	1	0.9965	1.0000
PH05396	hinunter-gluckern	hinuntergluckern	Verb	-	trinken	Trinken	1	0.9965	1.0000
PH05402	hinunter-jagen	hinunterjagen	Verb	-	rasch trinken	Trinken	1	0.9480	1.0000
PH05411	hinunter-läppern	hinunterläppern	Verb	-	schlürfend trinken	Trinken	1	0.7970	1.0000
PH05414	hinunter-leeren	hinunterleeren	Verb	-	trinken	Trinken	1	0.9965	1.0000
PH05444	hinunter-schlückern	hinunterschlückern	Verb	-	trinken	Trinken	1	0.9965	1.0000
PH05447	hinunter-schlurpsen	hinunterschlurpsen	Verb	-	trinken	Trinken	1	0.9965	1.0000
PH05451	hinunter-schütten	hinunterschütten	Verb	2	schnell trinken	Trinken	1	0.9695	1.0000
PH05861	Hochzeits-wein, Hochzeit-wein	Hochzeitswein, Hochzeitwein	Substantiv	-	Wein für das Hochzeitsfest	Trinken	1	0.7991	1.0000
PH05992	Hohen-astheimer	Hohenastheimer	Substantiv	1	Apfel- oder Birnenwein	Trinken	1	0.9179	1.0000
PH05992	Hohen-astheimer	Hohenastheimer	Substantiv	2	gepanschter Wein	Trinken	1	0.1334	0.0000
PH06079	Holderbeeren-wein	Holderbeerenwein	Substantiv	-	Wein aus Holunderbeeren	Trinken	1	0.9159	1.0000
PH06081	Holderblüten-tee, Holunderblüten-	Holderblütentee, Holunderblütentee	Substantiv	-	Tee aus Holunderblüten	Trinken	1	0.9085	1.0000
PH06092	Holder-saft	Holdersaft	Substantiv	-	Saft aus Holunderbeeren	Trinken	1	0.9156	1.0000
PH06176	Holzapfel-brühe	Holzapfelbrühe	Substantiv		saurer Wein	Trinken	1	0.9435	1.0000
PH06407	Honig-likör	Honiglikör	Substantiv	-	Likör, mit Honig gesüßt	Trinken	1	0.8938	1.0000
PH06408	Honig-limonade	Honiglimonade	Substantiv	-	mit Honig gesüßte Limonade	Trinken	1	0.8919	1.0000
PH06423	Honig-schnaps	Honigschnaps	Substantiv	-	mit Honig gesüßter Schnaps	Trinken	1	0.8914	1.0000
PH06433	Honig-wasser	Honigwasser	Substantiv	-	mit Honig gesüßtes Wasser	Trinken	1	0.9012	1.0000
PH06435	Honig-wein	Honigwein	Substantiv	-	Perlwein aus Wasser, Honig und Hefe	Trinken	1	0.8887	1.0000
PH07546	Husaren-kaffee	Husarenkaffee	Substantiv	-	Schnaps	Trinken	1	0.9209	1.0000
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv	2b	schlechter Kaffee	Trinken	1	0.9720	1.0000
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv		süßer Wein	Trinken	1	0.9316	1.0000
PH07684	Hypotheken-tilger	Hypothekentilger	Substantiv	-	schlechter Wein	Trinken	1	0.9692	1.0000
PI00066	illuminieren	illuminieren	Verb	-	sich betrinken	Trinken	1	0.9163	1.0000
PI00290	Item-wein	Itemwein	Substantiv	-	Wein, der bei der Versteigerung von Grundstücken ausgegeben wird	Trinken	1	0.5242	1.0000
PI00306	itzen	itzen	Verb	x	trinken	Trinken	1	0.9965	1.0000
PJ00026	Jagd-fäßchen	Jagdfäßchen	Substantiv	-	kleines Fäßchen mit Wein, das man auf die Jagd mitnimmt	Trinken	1	0.2422	0.0000
PJ00101	Jakob	Jakob	Substantiv	2e	Apfelwein minderer Sorte, Haustrunk	Trinken	1	0.8936	1.0000
PJ00111	Jakob-setz-dich	Jakobsetzdich	Substantiv	-	schlechter Wein	Trinken	1	0.9692	1.0000
PJ00156	Jankes	Jankes	Substantiv	-	schlechter Wein	Trinken	1	0.9692	1.0000
PJ00223	Jekuff	Jekuff	Substantiv	-	Umtrunk, das sich Zutrinken	Trinken	1	0.3977	0.0000
PJ00310	Johannisbeer-wein	Johannisbeerwein	Substantiv	-	Wein aus Johannisbeeren	Trinken	1	0.9162	1.0000
PJ00352	Johannistrauben-saft	Johannistraubensaft	Substantiv	-	Saft aus Johannisbeeren	Trinken	1	0.9131	1.0000
PJ00355	Johannistrauben-wasser	Johannistraubenwasser	Substantiv	-	Wasser mit Johannisbeerensaft	Trinken	1	0.9066	1.0000
PJ00356	Johannistrauben-wein	Johannistraubenwein	Substantiv	-	Johannisbeerwein	Trinken	1	0.9359	1.0000
PJ00363	Johann-Jakob	JohannJakob	Substantiv	2c	Schnaps	Trinken	1	0.9209	1.0000
PJ00371	Johann-Peter	JohannPeter	Substantiv	2e	Schnaps	Trinken	1	0.9209	1.0000
PJ00385	Joli	Joli	Substantiv	-	Haustrunk	Trinken	1	0.0779	0.0000
PJ00431	juckeln	juckeln	Verb	I1a'd	in kleinen Schlucken trinken	Trinken	1	0.9261	1.0000
PJ00569	Jungfern-wein, Jungfer-wein	Jungfernwein, Jungferwein	Substantiv	-	der aus den ersten Trauben eines neuangelegten Wingerts gewonnene Wein	Trinken	1	0.7512	1.0000
PK00014	kacheln	kacheln	Verb	-	viel trinken	Trinken	1	0.9792	1.0000
PK00043	Kaffee	Kaffee	Substantiv	1.2	Getränk aus Kaffee	Trinken	1	0.9555	1.0000
PK00043	Kaffee	Kaffee	Substantiv	1.3b	Nachmittagskaffee	Trinken	1	0.9268	1.0000
PK00043	Kaffee	Kaffee	Substantiv	1.1b'a	Kaffee-Ersatz verschiedener Art	Trinken	1	0.8695	1.0000
PK00052	Kaffee-brühe	Kaffeebrühe	Substantiv	-	dünner Kaffee	Trinken	1	0.9511	1.0000
PK00053	Kaffee-bruttel	Kaffeebruttel	Substantiv	-	Kaffeebrühe	Trinken	1	0.9220	1.0000
PK00062	Kaffee-geschlapper	Kaffeegeschlapper	Substantiv	-	das Kaffeetrinken	Trinken	1	0.8676	1.0000
PK00066	Kaffee-hunger	Kaffeehunger	Substantiv	-	großes Verlangen nach Kaffee	Trinken	1	0.5772	1.0000
PK00080	Kaffee-milch	Kaffeemilch	Substantiv	-	Milch für den Kaffee	Trinken	1	0.9251	1.0000
PK00105	Kaffee-trinken	Kaffeetrinken	Substantiv	2	Nachmittagskaffee	Trinken	1	0.9268	1.0000
PK00181	Kakao	Kakao	Substantiv	-	Kakao	Trinken	1	0.9400	1.0000
PK00187	Kälbchens-käse	Kälbchenskäse	Substantiv	x	erste Milch nach dem Kalben	Trinken	1	0.8888	1.0000
PK00762	Karst	Karst	Substantiv	2	Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde	Trinken	1	0.5668	1.0000
PK00763	Karst-anis	Karstanis	Substantiv	-	Schnaps	Trinken	1	0.9209	1.0000
PK00764	Karst-ausgemachter	Karstausgemachter	Substantiv	-	Schnaps	Trinken	1	0.9209	1.0000
PK00772	Karsten-wasser, Karst-wasser	Karstenwasser, Karstwasser	Substantiv	-	Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde	Trinken	1	0.5668	1.0000
PK01068	Kathreiner-brühe	Kathreinerbrühe	Substantiv	-	schlechter Kaffee	Trinken	1	0.9720	1.0000
PK01779	Kikerikik, Kikeres, Kikeriki, Kikeres	Kikerikik, Kikeres, Kikeriki	Substantiv	3	schlechter Wein	Trinken	1	0.9692	1.0000
PK01996	Kippen	Kippen	Substantiv	3	Rest im Bierglas	Trinken	1	0.6165	1.0000
PK01997	kippen	kippen	Verb	1.2b	ein Glas Schnaps trinken	Trinken	1	0.8801	1.0000
PK02086	Kirbe-wein	Kirbewein	Substantiv	2	saurer, schlechter Wein	Trinken	1	0.9162	1.0000
PK02235	Kirsch	Kirsch	Substantiv	-	Kirschbranntwein	Trinken	1	0.9259	1.0000
PK02277	Kirschen-saft, Kirsch-saft	Kirschensaft, Kirschsaft	Substantiv	2	Saft aus Kirschen	Trinken	1	0.9298	1.0000
PK02278	Kirschen-schnaps, Kirsch-schnaps	Kirschenschnaps, Kirschschnaps	Substantiv	-	Branntwein aus Kirschen und Schnaps	Trinken	1	0.8937	1.0000
PK02440	klappern, kläppern	klappern, kläppern	Verb	2b	einen Schoppen trinken	Trinken	1	0.9413	1.0000
PK02535	Klecks	Klecks	Substantiv	2	ein Glas Wein	Trinken	1	0.8993	1.0000
PK02772	Klicker-wasser	Klickerwasser	Substantiv	-	Selterswasser in Flaschen mit Glaskugelverschluß	Trinken	1	0.5057	1.0000
PK03154	kneipen	kneipen	Verb	1	zechen	Trinken	1	-0.0534	0.0000
PK03365	Knorbel, Knurbel, Knürbel	Knorbel, Knurbel, Knürbel	Substantiv	4a	Kartoffelschnaps	Trinken	1	0.9341	1.0000
PK03370	knorksen	knorksen	Verb	-	einen trinken	Trinken	1	0.9787	1.0000
PK03477	Knupper, Knuppert	Knupper, Knuppert	Substantiv	7a	ein Glas Wein	Trinken	1	0.8993	1.0000
PK03783	Koloster	Koloster	Substantiv	-	erste Milch einer Kuh nach dem Kalben	Trinken	1	0.8265	1.0000
PK03784	Kolostral-milch	Kolostralmilch	Substantiv	-	erste Milch einer Kuh nach dem Kalben	Trinken	1	0.8265	1.0000
PK03840	Kommunist	Kommunist	Substantiv	2	Haustrunk	Trinken	1	0.0779	0.0000
PK03926	Konrad-setz-dich	Konradsetzdich	Substantiv	-	Haustrunk, schlechter Wein	Trinken	1	0.9049	1.0000
PK04184	Korn-kaffee	Kornkaffee	Substantiv	-	aus geröstetem Roggen zubereitetes kaffeeartiges Getränk	Trinken	1	0.8702	1.0000
PK04205	Korn-schnaps	Kornschnaps	Substantiv	-	Branntwein aus Roggen	Trinken	1	0.9145	1.0000
PK04245	Koscher-most	Koschermost	Substantiv	-	aus dem elterlichen Keller von den Söhnen heimlich verkaufter Most	Trinken	1	0.7275	1.0000
PK04340	Krabbel-an-der-Wand	KrabbelanderWand	Substantiv	2	Branntwein	Trinken	1	0.9507	1.0000
PK04344	Krabbeler	Krabbeler	Substantiv	2b	Wein, der leicht trunken macht	Trinken	1	0.8051	1.0000
PK04477	Krambambel	Krambambel	Substantiv	x2	Schnaps der Marke 'Krambambuli'	Trinken	1	0.7961	1.0000
PK04481	Krambutsch	Krambutsch	Substantiv	-	schlechter Wein	Trinken	1	0.9692	1.0000
PK04633	Kratzer, Krätzer	Kratzer, Krätzer	Substantiv	2c	geringer, saurer Wein	Trinken	1	0.9013	1.0000
PK04694	Kräuter-tee	Kräutertee	Substantiv	-	Kräutertee	Trinken	1	0.9586	1.0000
PK04742	Kraut-tee	Krauttee	Substantiv	-	Kräutertee	Trinken	1	0.9586	1.0000
PK05631	Kuh-milch, Küh-	Kuhmilch, Kühmilch	Substantiv	-	Kuhmilch, Kühmilch	Trinken	1	0.8439	1.0000
PK05774	Kümmel	Kümmel	Substantiv	2.2a	Schnaps, gewürzt mit Kümmel	Trinken	1	0.8290	1.0000
PK05784	Kümmel-schnaps	Kümmelschnaps	Substantiv	-	Schnaps, gewürzt mit Kümmel	Trinken	1	0.8290	1.0000
PK05881	Kunst-wein	Kunstwein	Substantiv	-	gepanschter Wein	Trinken	1	0.1334	0.0000
PK05982	Kurzer	Kurzer	Substantiv	-	Schnaps	Trinken	1	0.9209	1.0000
PK06040	Kutscher	Kutscher	Substantiv	2	geringer Wein	Trinken	1	0.9468	1.0000
PL00084	Lackel-tackel	Lackeltackel	Substantiv	-	schlechter Wein	Trinken	1	0.9692	1.0000
PL00111	laden	laden	Verb	1.2a	sich betrinken	Trinken	1	0.9163	1.0000
PL00159	Lagageri	Lagageri	Substantiv	-	schlechter, saurer Wein	Trinken	1	0.9186	1.0000
PL00160	Lage	Lage	Substantiv	2b	eine Runde Bier, Wein usw.	Trinken	1	0.8568	1.0000
PL00166	lageln	lageln	Verb	-	einen trinken	Trinken	1	0.9787	1.0000
PL00169	Lager-bier	Lagerbier	Substantiv	x	Lagerbier	Trinken	1	0.9383	1.0000
PL00178	Lager-wein	Lagerwein	Substantiv	-	Wein, der im Faß gelagert wird, zum Lagern geeigneter Wein	Trinken	1	0.8230	1.0000
PL00379	Land-wein	Landwein	Substantiv	-	Landwein	Trinken	1	0.9639	1.0000
PL00511	lappchen	lappchen	Verb	-	in großen Zügen trinken	Trinken	1	0.7750	1.0000
PL00514	Lappel-brühe	Lappelbrühe	Substantiv	-	schlechter Wein	Trinken	1	0.9692	1.0000
PL00515	Läpplerei	Läpplerei	Substantiv	-	das Trinken in kleinen Schlucken	Trinken	1	0.9025	1.0000
PL00518	läppeln	läppeln	Verb	1b	einen trinken	Trinken	1	0.9787	1.0000
PL00518	läppeln	läppeln	Verb	1a	in kleinen Schlucken trinken, nippen	Trinken	1	0.6643	1.0000
PL00532	lappern	lappern	Verb	2	in wiederholten kleinen Zügen (langsam) Flüssigkeit zu sich nehmen, nippen	Trinken	1	0.1901	0.0000
PL00533	läppern	läppern	Verb	1c	einen trinken, gern trinken	Trinken	1	0.9300	1.0000
PL00533	läppern	läppern	Verb	1a	in wiederholten kleinen Zügen (langsam) Flüssigkeit zu sich nehmen, nippen	Trinken	1	0.1901	0.0000
PL00555	lappsen	lappsen	Verb	-	trinken	Trinken	1	0.9965	1.0000
PL00750	Lauer, Läuer	Lauer, Läuer	Substantiv	3	Wein, der aus den mit Wasser eingeweichten Preßrückständengewonnen wird	Trinken	1	0.5190	1.0000
PL00754	Läuer-brühe	Läuerbrühe	Substantiv	-	Tresterwein, schlechter Wein	Trinken	1	0.9163	1.0000
PL00755	Läuerer	Läuerer	Substantiv	-	Tresterwein, schlechter Wein	Trinken	1	0.9163	1.0000
PL00808	Laugens-brühe, Laugs-brühe	Laugensbrühe, Laugsbrühe	Substantiv	-	fades, schlechtes Getränk, bes. von Kaffee oder Wein	Trinken	1	0.8574	1.0000
PL00911	Lauter-wasser	Lauterwasser	Substantiv	-	Kaiserslauterer Bier	Trinken	1	0.3701	0.0000
PL01019	lech	lech	Adjektiv	x3	durstig	Trinken	1	-0.0186	0.0000
PL01024	lechern	lechern	Verb	1.2a	dürsten	Trinken	1	-0.0101	0.0000
PL01076	ledern	ledern	Verb	3a	Flüssigkeit zu sich nehmen	Trinken	1	0.2911	0.0000
PL01110	leer-saufen	leersaufen	Verb	-	leersaufen	Trinken	1	0.1772	0.0000
PL01112	leer-trinken	leertrinken	Verb	-	leertrinken	Trinken	1	-0.0255	0.0000
PL01170	Lehnen-wein, Lehn-wein	Lehnenwein, Lehnwein	Substantiv	-	Wein einer Hanglage	Trinken	1	0.6578	1.0000
PL01433	Leimen-brühe, Leim-brühe	Leimenbrühe, Leimbrühe	Substantiv	2	noch nicht ausgegorener, trüber Wein	Trinken	1	0.7644	1.0000
PL01896	liefern	liefern	Verb	2d	trinken	Trinken	1	0.9965	1.0000
PL01924	likör	likör	Substantiv	-	likör	Trinken	1	0.8260	1.0000
PL01943	Limonade	Limonade	Substantiv	-	Limonade	Trinken	1	0.8233	1.0000
PL02060	Lo-bier	Lobier	Substantiv	-	Freibier	Trinken	1	0.9113	1.0000
PL02239	löschen	löschen	Verb	2	Durst stillen	Trinken	1	0.3028	0.0000
PL02297	Lot-bier	Lotbier	Substantiv	-	Freibier	Trinken	1	0.9113	1.0000
PL02385	luckern	luckern	Verb	-	einen trinken	Trinken	1	0.9787	1.0000
PL02520	lumpen	lumpen	Verb	1	einen über den Durst trinken, zechen	Trinken	1	0.3398	0.0000
PL02629	lupfen, lüpfen	lupfen, lüpfen	Verb	2a	einen trinken	Trinken	1	0.9787	1.0000
PL02631	lüpfsen	lüpfsen	Verb	-	Schnaps trinken	Trinken	1	0.9470	1.0000
PL02668	lutschen	lutschen	Verb	2	in kleinen Schlucken trinken, nippen	Trinken	1	0.6643	1.0000
PL02673	Lutter	Lutter	Substantiv	-	Zwetschgen- oder Birnenschnaps, der zum zweitenmal gebrannt wurde	Trinken	1	0.8588	1.0000
PM00006	Mach-bach	Machbach	Substantiv	-	schlechter Wein	Trinken	1	0.9692	1.0000
PM00007	Mach-buck	Machbuck	Substantiv	-	geringer Wein, Haustrunk	Trinken	1	0.8891	1.0000
PM00011	machen	machen	Verb	4i	einen trinken	Trinken	1	0.9787	1.0000
PM00112	Magdalenen-brühe	Magdalenenbrühe	Substantiv	x1	aufgewärmter Kaffee	Trinken	1	0.9258	1.0000
PM00112	Magdalenen-brühe	Magdalenenbrühe	Substantiv	x2	von einem Trinker als schwach bezeichneter Whisky	Trinken	1	0.6950	1.0000
PM00114	Magdalenen-wasser	Magdalenenwasser	Substantiv	x	aufgewärmter Kaffee	Trinken	1	0.9258	1.0000
PM00141	Magen-bitter	Magenbitter	Substantiv	-	Magenbitter	Trinken	1	0.7445	1.0000
PM00171	Mager-milch	Magermilch	Substantiv	-	entrahmte Milch	Trinken	1	0.8596	1.0000
PM00457	Malz-kaffee	Malzkaffee	Substantiv	-	Malzkaffee	Trinken	1	0.9104	1.0000
PM00569	Männer-milch	Männermilch	Substantiv	-	Wein	Trinken	1	0.9691	1.0000
PM00867	Märzen-bier, März-bier	Märzenbier, Märzbier	Substantiv	-	im März gebrautes Lagerbier	Trinken	1	0.8875	1.0000
PM01010	Matte	Matte	Substantiv	2.2	Sauermilch	Trinken	1	0.9531	1.0000
PM01211	Maurers-likör, Maurer-likör	Maurerslikör, Maurerlikör	Substantiv	-	Schnaps	Trinken	1	0.9209	1.0000
