"xml:id"	"Lemma"	"Lemma_bereinigt"	"Wortart"	"Level"	"Definition"	"Konzept"	"Begriff"
"PD05027"	"Dullianer-brühe"	"Dullianerbrühe"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD05594"	"Türken-wein"	"Türkenwein"	"Substantiv"		"spöttische Bez. für den sehr sauren Wein des Jahres 1529"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD05604"	"Turko"	"Turko"	"Substantiv"	2	"Bez. für schlechten Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PE00146"	"Edel-wein"	"Edelwein"	"Substantiv"	"-"	"Edelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PE00257"	"Ehr-wein"	"Ehrwein"	"Substantiv"		"auserlesener Wein, der aus besonderen Anlässen gereicht wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PE00406"	"Eier-wein"	"Eierwein"	"Substantiv"	"-"	"Wein mit verrührtem Ei und Zucker"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PE01305"	"Elfer, Elfter"	"Elfer, Elfter"	"Substantiv"	2	"ein Wein von besonderer Güte"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Qualitätswein"
"PE01783"	"Erdbeeren-wein, Erdbeer-wein"	"Erdbeerenwein, Erdbeerwein"	"Substantiv"	"-"	"Erdbeerenwein, Erdbeerwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PE01998"	"Ern-wein"	"Ernwein"	"Substantiv"	"-"	"Wein, der den Erntearbeitern zum Erntefest gereicht wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PE02096"	"Erz-engeler"	"Erzengeler"	"Substantiv"	"-"	"eine Weinbezeichnung"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PF00457"	"Faß-böckser"	"Faßböckser"	"Substantiv"	"-"	"Wein mit unangenehmem Faßgeschmack"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PF00505"	"Faß-wein"	"Faßwein"	"Substantiv"	"-"	"Wein direkt vom Faß"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PF02260"	"Verschnitt-wein"	"Verschnittwein"	"Substantiv"	"-"	"Wein, der zum Verschneiden verwendet wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PF03163"	"Fiez"	"Fiez"	"Substantiv"	1	"Apfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein "
"PF03625"	"Flaschen-wein"	"Flaschenwein"	"Substantiv"	"-"	"Flaschenwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PF05529"	"Fuchs"	"Fuchs"	"Substantiv"	"x2d'g"	"rötlicher Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Rotwein; Roter"
"PF05806"	"Fusel"	"Fusel"	"Substantiv"	"1.2"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PG00294"	"Gänsefüßer-wein"	"Gänsefüßerwein"	"Substantiv"		"Wein aus Gänsefüßertrauben hergestellt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PG00486"	"Gartenhäusel-trauben"	"Gartenhäuseltrauben"	"Substantiv"	"-"	"wilder Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PG00886"	"Gebirgs-wein"	"Gebirgswein"	"Substantiv"	"-"	"Gebirgswein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PG01943"	"Ge-plämpels"	"Geplämpels"	"Substantiv"	"-"	"Apfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein "
"PG02499"	"Gesinde-wein, Gesind-wein"	"Gesindewein, Gesindwein"	"Substantiv"	"-"	"minderwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PG02934"	"Gichtrosen-wein"	"Gichtrosenwein"	"Substantiv"	"x"	"Wein aus Gichtrosen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PG03653"	"Gori"	"Gori"	"Substantiv"	"2.1"	"geringer Wein, gärender Tresterwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PG04644"	"Grün-kopf"	"Grünkopf"	"Substantiv"	"2b"	"Flaschenwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PG04677"	"Gruscheln-wein, Gruschel-wein"	"Gruschelnwein, Gruschelwein"	"Substantiv"	"-"	"Stachelbeerwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PG04698"	"Grusselbeeren-wein, Grusselbeer-wein"	"Grusselbeerenwein, Grusselbeerwein"	"Substantiv"	"-"	"Stachelbeerwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PG04745"	"Gückes"	"Gückes"	"Substantiv"	1	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PG04783"	"Gullianer"	"Gullianer"	"Substantiv"	"-"	"minderwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PH00238"	"Häfelchens-wein"	"Häfelchenswein"	"Substantiv"	"-"	"geringerer Wein, der im irdenen Milchtopf aus dem Keller geholt wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PH00898"	"Händel-stifter"	"Händelstifter"	"Substantiv"	2	"starker Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PH01153"	"Hannes-setz-dich"	"Hannessetzdich"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PH01730"	"Haupt-wein"	"Hauptwein"	"Substantiv"	"-"	"Qualitätswein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Qualitätswein"
"PH01743"	"Haus-blume"	"Hausblume"	"Substantiv"	"-"	"geringer Wein für den täglichen Hausgebrauch"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PH01768"	"Hausfriedens-bruch"	"Hausfriedensbruch"	"Substantiv"	"-"	"geringer Wein für den täglichen Hausgebrauch"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PH01833"	"Haus-mops"	"Hausmops"	"Substantiv"	"-"	"Wein minderer Qualität für den Hausgebrauch"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PH01844"	"Haus-rebe"	"Hausrebe"	"Substantiv"	"-"	"Spalierwein am Haus"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PH01887"	"Haus-trunk, -trank"	"Haustrunk, Haustrank"	"Substantiv"	"-"	"geringer Wein für den täglichen Hausgebrauch"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PH02180"	"Heidelbeeren-wein, Heidelbeer-wein"	"Heidelbeerenwein, Heidelbeerwein"	"Substantiv"	"-"	"Heidelbeerenwein, Heidelbeerwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PH04398"	"Hick-auf"	"Hickauf"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PH04463"	"Himbeeren-wein, Himbeer-wein"	"Himbeerenwein, Himbeerwein"	"Substantiv"	"-"	"Wein aus Himbeeren oder Brombeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PH04545"	"Himmels-wein"	"Himmelswein"	"Substantiv"	"-"	"himmlischer Wein (im Kinderspiel)"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PH05861"	"Hochzeits-wein, Hochzeit-wein"	"Hochzeitswein, Hochzeitwein"	"Substantiv"	"-"	"Wein für das Hochzeitsfest"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PH05992"	"Hohen-astheimer"	"Hohenastheimer"	"Substantiv"	1	"Apfel- oder Birnenwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein; Obstwein"
"PH05992"	"Hohen-astheimer"	"Hohenastheimer"	"Substantiv"	2	"gepanschter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PH06079"	"Holderbeeren-wein"	"Holderbeerenwein"	"Substantiv"	"-"	"Wein aus Holunderbeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PH06176"	"Holzapfel-brühe"	"Holzapfelbrühe"	"Substantiv"		"saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PH07666"	"Hutzel-brühe"	"Hutzelbrühe"	"Substantiv"		"süßer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Süßwein "
"PH07684"	"Hypotheken-tilger"	"Hypothekentilger"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PI00290"	"Item-wein"	"Itemwein"	"Substantiv"	"-"	"Wein, der bei der Versteigerung von Grundstücken ausgegeben wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PJ00026"	"Jagd-fäßchen"	"Jagdfäßchen"	"Substantiv"	"-"	"kleines Fäßchen mit Wein, das man auf die Jagd mitnimmt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PJ00101"	"Jakob"	"Jakob"	"Substantiv"	"2e"	"Apfelwein minderer Sorte, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein; Wein"
"PJ00111"	"Jakob-setz-dich"	"Jakobsetzdich"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PJ00156"	"Jankes"	"Jankes"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PJ00310"	"Johannisbeer-wein"	"Johannisbeerwein"	"Substantiv"	"-"	"Wein aus Johannisbeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PJ00356"	"Johannistrauben-wein"	"Johannistraubenwein"	"Substantiv"	"-"	"Johannisbeerwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PJ00385"	"Joli"	"Joli"	"Substantiv"	"-"	"Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PJ00569"	"Jungfern-wein, Jungfer-wein"	"Jungfernwein, Jungferwein"	"Substantiv"	"-"	"der aus den ersten Trauben eines neuangelegten Wingerts gewonnene Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PK01779"	"Kikerikik, Kikeres, Kikeriki, Kikeres"	"Kikerikik, Kikeres, Kikeriki"	"Substantiv"	3	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PK02086"	"Kirbe-wein"	"Kirbewein"	"Substantiv"	2	"saurer, schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PK02535"	"Klecks"	"Klecks"	"Substantiv"	2	"ein Glas Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PK03477"	"Knupper, Knuppert"	"Knupper, Knuppert"	"Substantiv"	"7a"	"ein Glas Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PK03840"	"Kommunist"	"Kommunist"	"Substantiv"	2	"Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PK03926"	"Konrad-setz-dich"	"Konradsetzdich"	"Substantiv"	"-"	"Haustrunk, schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PK04344"	"Krabbeler"	"Krabbeler"	"Substantiv"	"2b"	"Wein, der leicht trunken macht"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PK04481"	"Krambutsch"	"Krambutsch"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PK04633"	"Kratzer, Krätzer"	"Kratzer, Krätzer"	"Substantiv"	"2c"	"geringer, saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PK05881"	"Kunst-wein"	"Kunstwein"	"Substantiv"	"-"	"gepanschter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PK06040"	"Kutscher"	"Kutscher"	"Substantiv"	2	"geringer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PL00084"	"Lackel-tackel"	"Lackeltackel"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PL00095"	"Lacks-brühe, Lackels-"	"Lacksbrühe, Lackelsbrühe"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PL00159"	"Lagageri"	"Lagageri"	"Substantiv"	"-"	"schlechter, saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PL00178"	"Lager-wein"	"Lagerwein"	"Substantiv"	"-"	"Wein, der im Faß gelagert wird, zum Lagern geeigneter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PL00379"	"Land-wein"	"Landwein"	"Substantiv"	"-"	"Landwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Landwein"
"PL00514"	"Lappel-brühe"	"Lappelbrühe"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PL00750"	"Lauer, Läuer"	"Lauer, Läuer"	"Substantiv"	3	"Wein, der aus den mit Wasser eingeweichten Preßrückständengewonnen wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PL00754"	"Läuer-brühe"	"Läuerbrühe"	"Substantiv"	"-"	"Tresterwein, schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PL00755"	"Läuerer"	"Läuerer"	"Substantiv"	"-"	"Tresterwein, schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PL01170"	"Lehnen-wein, Lehn-wein"	"Lehnenwein, Lehnwein"	"Substantiv"	"-"	"Wein einer Hanglage"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PL01433"	"Leimen-brühe, Leim-brühe"	"Leimenbrühe, Leimbrühe"	"Substantiv"	2	"noch nicht ausgegorener, trüber Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PM00006"	"Mach-bach"	"Machbach"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PM00007"	"Mach-buck"	"Machbuck"	"Substantiv"	"-"	"geringer Wein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PM00569"	"Männer-milch"	"Männermilch"	"Substantiv"	"-"	"Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PM02468"	"Mockel"	"Mockel"	"Substantiv"	1	"Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PM02726"	"Moppel, Möppel"	"Moppel, Möppel"	"Substantiv"	8	"geringwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PM02731"	"Mops, Moppes"	"Mops, Moppes"	"Substantiv"	6	"Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PM02919"	"Mosel"	"Mosel"	"Substantiv"	2	"Moselwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PM02920"	"Mosel-wein"	"Moselwein"	"Substantiv"	"-"	"Moselwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PM02922"	"Moses, Mosche"	"Moses, Mosche"	"Substantiv"	3	"Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PM02926"	"Most"	"Most"	"Substantiv"	"x1c"	"Obstwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PN00008"	"Nabel-naß"	"Nabelnaß"	"Substantiv"	"-"	"Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PN00118"	"Nach-lauf"	"Nachlauf"	"Substantiv"	1	"Most bzw. Wein, der beim Keltern zuletzt herausläuft"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PN00346"	"Nach-wein"	"Nachwein"	"Substantiv"	"-"	"Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PN00746"	"Nebel-zerstörer"	"Nebelzerstörer"	"Substantiv"	"-"	"geringer Wein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PN00899"	"Nerven-schwächer"	"Nervenschwächer"	"Substantiv"	"-"	"sehr starker Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PO00109"	"Ober-länder"	"Oberländer"	"Substantiv"	"-"	"Wein aus der oberen Haardt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PO00242"	"Obst-wein"	"Obstwein"	"Substantiv"	"-"	"Obstwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PO00541"	"Oktober-tee"	"Oktobertee"	"Substantiv"	"-"	"Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR00049"	"Rachen-putzer"	"Rachenputzer"	"Substantiv"	"1a"	"minderwertiger, schlechter Wein; Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR00059"	"Rackel-gackel"	"Rackelgackel"	"Substantiv"	"-"	"schlechter, gepanschter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR00102"	"Radetzky"	"Radetzky"	"Substantiv"	"-"	"minderwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR00253"	"Rampaß"	"Rampaß"	"Substantiv"	"1.1"	"saurer Wein, Tresterwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR00263"	"Rampfer"	"Rampfer"	"Substantiv"	"-"	"saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR00334"	"Ranzen-risser"	"Ranzenrisser"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR00383"	"Rappis"	"Rappis"	"Substantiv"	"-"	"saurer, schlechter Wein; Tresterwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR00399"	"Räppsel"	"Räppsel"	"Substantiv"	"-"	"Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR00401"	"Rappser, Räppser"	"Rappser, Räppser"	"Substantiv"	"-"	"Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR00480"	"Rassi-bulli"	"Rassibulli"	"Substantiv"	"-"	"schlechter, saurer Wein; Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR00727"	"Rauscher"	"Rauscher"	"Substantiv"	"-"	"gärender Most"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR00763"	"Reben-blut, Reb-"	"Rebenblut, Rebblut"	"Substantiv"	2	"Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR00780"	"Reben-saft, Reb-"	"Rebensaft, Rebsaft"	"Substantiv"	2	"Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Rebensaft "
"PR01306"	"Reiß-mischung"	"Reißmischung"	"Substantiv"	"-"	"sehr saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR01532"	"Rhabarber-wein"	"Rhabarberwein"	"Substantiv"	"-"	"Wein aus Rhabarber"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR01691"	"Riesling-wein"	"Rieslingwein"	"Substantiv"	"-"	"Wein aus Riesling"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Riesling "
"PR01866"	"Rippes"	"Rippes"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PR01901"	"Risser"	"Risser"	"Substantiv"	"2e"	"neuer, noch gärender Wein mit prickelndem Geschmack"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Federweißer; Sauser"
"PR02375"	"Rot-wein"	"Rotwein"	"Substantiv"	"-"	"Rotwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Rotwein; Roter"
"PS00092"	"Säckels-brühe"	"Säckelsbrühe"	"Substantiv"	"-"	"schlechter, saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS00099"	"Säcker, Säckert"	"Säcker, Säckert"	"Substantiv"	2	"geringwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS00125"	"Säcker-wein"	"Säckerwein"	"Substantiv"	"-"	"aus Trestern gewonnener Wein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS00576"	"Sand-wein"	"Sandwein"	"Substantiv"	"-"	"Wein, der auf Sandboden wächst"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS00823"	"Sauer-ampfel, -ampfer, -ämpferich"	"Sauerampfel, Sauerampfer, ämpferich"	"Substantiv"	2	"saurer, minderwertiger, schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS00824"	"Sauerampfel-brühe"	"Sauerampfelbrühe"	"Substantiv"	"-"	"saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS00963"	"Sau-gesüff"	"Saugesüff"	"Substantiv"	"-"	"minderwertiger, schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS01118"	"Saurach"	"Saurach"	"Substantiv"	2	"saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS01637"	"Schamas"	"Schamas"	"Substantiv"	"2b"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS02326"	"Schiefer"	"Schiefer"	"Substantiv"	"2b"	"guter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS02339"	"Schiefer-wein"	"Schieferwein"	"Substantiv"	"-"	"minderwertiger Wein aus schieferigem Boden"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS02433"	"Schilcher"	"Schilcher"	"Substantiv"	2	"blaßroter, geringer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS02455"	"Schilkser"	"Schilkser"	"Substantiv"	"-"	"geringer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS02826"	"Schlamper, Schlämper"	"Schlamper, Schlämper"	"Substantiv"	2	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS03107"	"Schleich-wein"	"Schleichwein"	"Substantiv"		"mit Hefe durchsetzter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS03336"	"Schlingel"	"Schlingel"	"Substantiv"	3	"schlechter, minderwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS03951"	"Schmisser"	"Schmisser"	"Substantiv"	3	"trockener, harter Wein, der einen umwirft"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PS04193"	"Schnalzer"	"Schnalzer"	"Substantiv"	3	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
