xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Top_1	Top_3	Top_5	Quote	Falsche Zusätzliche	ExaktGleich	Konzeptgruppe
PM01984	Militär-soldat	Militärsoldat	Substantiv	-	Soldat	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK03371	Knorkser	Knorkser	Substantiv	-	ungeschickter Mensch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS01104	Sau-pech	Saupech	Substantiv	-	großes Mißgeschick, Unglück	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH06694	Hosen-rappler	Hosenrappler	Substantiv	-	wer in die Hosen pißt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW00834	Wäsche	Wäsche	Substantiv	3c	Bezeichnung für ein Kaiserslauterer Schwimmbad	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF03095	vier-jährig	vierjährig	Adjektiv	-	vierjährig	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PL00405	längden	längden	Verb	-	der Länge nach abmessen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS05036	Schon-zeit	Schonzeit	Substantiv	-	gesetzlich bestimmte Zeit, in der Wild nicht gejagt werden darf	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PL00888	laustern	laustern	Verb	2	beim Kartenspiel zusehen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG03902	grasen	grasen	Verb	2	Unkraut jäten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB04628	blutt	blutt	Adjektiv	1b	ohne schützende Decke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH07257	Hunds-steuer	Hundssteuer	Substantiv	-	Hundesteuer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW01582	Wei-fuß	Weifuß	Substantiv	-	Beifuß (Artemisia vulgaris)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS08809	Spiegel	Spiegel	Substantiv	1a	Fläche mit Reflexionsschicht, in der man sich betrachten kann	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS11701	Streif-wolken	Streifwolken	Substantiv	-	Zirruswolke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB01039	basten	basten	Verb	'2	dulfen, brechen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW01914	Weiß-kuchen	Weißkuchen	Substantiv	-	Hefekuchen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD02747	Dol, Dole	Dol, Dole	Substantiv	1b	mit Steingeröll gefüllter Abzugsgraben	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB07809	Butter-wurzel	Butterwurzel	Substantiv	-	Leinkraut (Linaria vulgaris)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS01983	Scheiden-katarrh	Scheidenkatarrh	Substantiv	-	eine Krankheit des Geschlechtsorgans der Kuh	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PA01474	altern	altern	Verb	-	alt werden	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS03788	Schmeichlerei	Schmeichlerei	Substantiv	x	übertriebene Komplimente, oft nicht ganz aufrichtig	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS04837	Schnuller	Schnuller	Substantiv	5	Necknameame für ein Kaiserslauterer Stadtoriginal	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS06156	Schwappel-licht	Schwappellicht	Substantiv	-	Öllicht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB00693	Panz-stich	Panzstich	Substantiv	-	Stich, der bei Blähsucht des Rindes vorgenommen wird	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS04470	Schnee-könig	Schneekönig	Substantiv	-	fiktive Gestalt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PO00638	Onkel	Onkel	Substantiv	1c	älterer entfernterer männlicher Verwandter	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH00851	Hamster-tasche	Hamstertasche	Substantiv	2	Schimpfwort auf den Geizhals	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW01278	wegeln	wegeln	Verb	3	etwas mit Anstrengung bugsieren	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD03653	trappen	trappen	Verb	'2.1	schwer und laut auftreten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PM00789	Markt-meister	Marktmeister	Substantiv	+	Aufseher über das Marktwesen einer Stadt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK02892	Klotz	Klotz	Substantiv	1d'b	Johannisbeertraube	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB07595	Buß	Buß	Substantiv	'2	Kuß	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD00387	daher-taumeln	dahertaumeln	Verb	-	taumelnd gehen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS09656	Stachel	Stachel	Substantiv	1b	Ährengranne (bes. von der Gerste)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG03318	glitschen	glitschen	Verb	1	gleiten, ausgleiten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PE00031	Eber-barg	Eberbarg	Substantiv	-	verschnittenes männliches Schwein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PM02919	Mosel	Mosel	Substantiv	1	Flurname (Fluß zum Rhein)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH07127	Hunds-buckel	Hundsbuckel	Substantiv	2	Flurname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PM00746	Mark	Mark	Substantiv	+'3.2	Gewichtseinheit für Edelmetall	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PE01734	Erbsen-klicker	Erbsenklicker	Substantiv	-	Frucht der Erbse	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW03912	Wüst-gesicht	Wüstgesicht	Substantiv	-	häßliches Gesicht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PE02414	Eze	Eze	Substantiv	-	Hinweis, Anregung	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PA00292	ab-handeln	abhandeln	Verb	1	unter viel Handeln, Feilschen etwas abkaufen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PZ00944	Zolches	Zolches	Substantiv	-	Herumstreicher, Vagabund	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK01043	Katechismus	Katechismus	Substantiv	-	Religionsbuch in Fragen und Antworten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS10303	steif-holzig	steifholzig	Adjektiv	x	aufsässig, stur	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW02804	Winde	Winde	Substantiv	1a	Gerät zum Heben schwerer Lasten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PR01122	Reib-maschine	Reibmaschine	Substantiv	-	Küchengerät zum Zerkleinern (von Brot, Kartoffeln u.a)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK03599	Kochlöffel-schisser	Kochlöffelschisser	Substantiv	-	Junge, der am Pfingstmorgen verschläft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PA00769	ab-stellen	abstellen	Verb	2a	ein Gehwerk zum Stehen bringen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB01062	Pate	Pate	Substantiv	2	Onkel	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK00669	karcheln, kärcheln	karcheln, kärcheln	Verb	2	im Spazierwagen ausfahren	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PA00411	ab-lassen	ablassen	Verb	II	sich von einem, von etwas trennen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW02366	wetzeln	wetzeln	Verb	-	necken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG01562	Gelb-rübe	Gelbrübe	Substantiv	2d	Neckname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK05248	Krubbel-kopf	Krubbelkopf	Substantiv	2	Mensch mit krausem Haar	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD01563	Deck-stein	Deckstein	Substantiv	-	Stein über der Unruh in Uhren	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB02665	Pfarrer	Pfarrer	Substantiv	2	Anführer des Kerwezuges	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PE01708	erblich	erblich	Adjektiv	x2	ansteckend	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PM02923	Moses-kalb	Moseskalb	Substantiv	-	dummer Mensch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PZ01143	Zucker-schnute	Zuckerschnute	Substantiv	3	Necknameame für die Bewohner von Frankth	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS11088	stock-fremd	stockfremd	Adjektiv	x	unbekannt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG00031	gabisch	gabisch	Adjektiv	-	ungeschickt, linkisch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PU00427	Um-kehr	Umkehr	Substantiv	1	das Umkehren, Zurückkehren	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF00126	fahren	fahren	Verb	I2b	das Vieh auf die Weide treiben	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD02280	Dieb-haus	Diebhaus	Substantiv	+	Gefängnis für Diebe	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG02294	ge-scheit	gescheit	Adjektiv	1c	recht, ordentlich	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS03689	Schmal-geiß	Schmalgeiß	Substantiv	-	magere, unfruchtbare Ziege	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS02102	Schemise	Schemise	Substantiv	2	Aktenumschlag	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG03924	Gras-korb	Graskorb	Substantiv	1	Korb mit zwei Henkeln für Gras, Holz, Obst, Kartoffeln	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PZ00782	Zinken	Zinken	Substantiv	6a	ein spitzes Waldstück	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PU01032	unter-stützen	unterstützen	Verb	2	mit Worten oder Sachmitteln fördern, beistehen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF04639	vor-rupfen	vorrupfen	Verb	-	Unangenehmes in Erinnerung bringen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB07135	Bühl-klamm	Bühlklamm	Substantiv	-	Flurname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD04559	Drohnen-zelle	Drohnenzelle	Substantiv	-	Zelle, in der eine Drohne ausgebrütet wird	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS11450	Strähl	Strähl	Substantiv	2b	Stechapfel (Datura stramonium)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PR01945	Rochus	Rochus	Substantiv	2	Neckname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS04496	Schnee-wasser	Schneewasser	Substantiv	2	gleichzeitiger Niederschlag von Regen und Schnee	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF04967	Franken-schnauzer	Frankenschnauzer	Substantiv	-	Oberlippenbart mit herabhängenden Spitzen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS01143	Sau-rüssel	Saurüssel	Substantiv	3	Schimpfwort	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PE02089	Erz-ader	Erzader	Substantiv	-	Erzader	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF01165	ver-binden	verbinden	Verb	2	beim Binden verbrauchen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS02563	Schinken-plätscher	Schinkenplätscher	Substantiv	-	Lehrer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF05292	froh	froh	Adjektiv	1b	erfreut (über etwas)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF01585	ver-interessieren	verinteressieren	Verb	-	interessieren	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PI00036	Iggel-heim	Iggelheim	Substantiv	-	Ort im . LU	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF03950	Floher	Floher	Substantiv	2	Mann, der sich ungebührlich benimmt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK02914	klug	klug	Adjektiv	3	aus etwas klug werden, verstehen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF04927	Fotze	Fotze	Substantiv	1b	weibl. Geschlechtsteil bei der Kuh	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS06999	Seih-becken	Seihbecken	Substantiv	-	durchlöchertes Gefäß, Sieb zum Filtrieren von Flüssigkeiten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD02038	Teufels-nase	Teufelsnase	Substantiv	-	Hirtentäschelkraut (Capsella bursa-pastoris)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PR00041	Rachel	Rachel	Substantiv	-	enge Felsspalte	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PZ01346	Zunge	Zunge	Substantiv	2a	Lederlasche im Schnürschuh	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS10434	Stein-kar	Steinkar	Substantiv	-	mit Steinen gefüllte Bodensenke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PR02249	Roß-quecke	Roßquecke	Substantiv	-	die häufige Unkrautpflanze Agriopyrum repens	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PE02006	er-pressen	erpressen	Verb	-	erpressen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG03440	Glüh-birne	Glühbirne	Substantiv	2	rote Nase	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH01267	Harren-risser	Harrenrisser	Substantiv	-	an einer Stange befestigter Haken zum Herabreißen dürrer Äste	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD00999	Darein-, Darin-gabe	Dareingabe, Daringabe	Substantiv	-	Zugabe	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PA01070	Ader	Ader	Substantiv	'2.3	Adernartiges	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PA03271	Auf-ruhr	Aufruhr	Substantiv	-	Aufregung, Menschenauflauf	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS11316	Storren	Storren	Substantiv	1b	eine kranke Frucht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH03424	herüber-gehen	herübergehen	Verb	-	hinübergehen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS02966	Schlapp-schnute	Schlappschnute	Substantiv	2	Mensch mit geschwätzigem, vorlautem, frechem Mundwerk; Großsprecher	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS12634	Suppen-feld	Suppenfeld	Substantiv	-	Flurname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS11958	Stromer	Stromer	Substantiv	2a	herumstreunender, herrenloser Hund	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PR02881	Russe	Russe	Substantiv	2b	ungebildeter, roher Mensch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PL01476	Leim-schnitte	Leimschnitte	Substantiv	-	Leimscheibe (Handelsform des Leims)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LK00637	kläsper	kläsper	Adjektiv		schmächtig, unansehnlich, zart gebaut; geschmeidig	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LB00012	bäbich	bäbich	Adjektiv		kleberig, schmierig	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LG00014	gägelich	gägelich	Adjektiv		geckig, kindisch, zum Lachen geneigt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LI00116	irich	irich	Adjektiv		eigensinnig, dickköpfig, nicht aufgelegt zu etwas	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LA00196	alterdimlich, altertemlech	alterdimlich, altertemlech	Adjektiv		altertümlich	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LR00654	rumpeldich	rumpeldich	Adjektiv	1.	runzelig, faltig, zerknittert	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LF00714	Ver-tattert, ver-daddert	Vertattert, verdaddert	Adjektiv		schwatzhaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LK00588	kitterlich	kitterlich	Adjektiv	1.	schwächlich, kränklich, schwer aufzuziehen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LK00379	kennich	kennich	Adjektiv	1.	kundig, bewandert	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LD01078	dumpsich	dumpsich	Adjektiv		dumpf, dumpfig	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LK01109	kränkeldich	kränkeldich	Adjektiv		kränklich	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LF00841	viljone-forwech	viljoneforwech	Adjektiv		violettfarbig	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LK00191	kär	kär	Adjektiv		wählerisch, empfindlich gegen schmutzige Arbeit u. unsaubere Speisen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LS00142	Sattel	Sattel	Substantiv	1.	Sattel	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LK00619	Klä(n)-mihl	Klänmihl, Klämihl	Substantiv		Kleinmühle, Ortsbezeichnung in der Gemeinde Rieding	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LF01207	Fransel	Fransel	Substantiv	1.	Franse	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LB01316	Bouf	Bouf	Substantiv		Bube	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LD00891	Triwelieres	Triwelieres	Substantiv		das Drängeln, die Quälerei	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LB00463	Peischten	Peischten	Substantiv		Pfingsten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LR00546	Ronsch	Ronsch	Substantiv		Schaukel, Schaukelstange, Schaukelbrett	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LF01000	Flatschen	Flatschen	Substantiv		flacher Haufen nassen Drecks, Kuhfladen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LD01101	Tupi I	Tupi	Substantiv		Kreisel	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LF00033	Fall II	Fall	Substantiv	1.	Falle	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LK00640	Klatsch-ros	Klatschros	Substantiv		Klatschmohn, Klatschrose	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LW00504	Witing	Witing	Substantiv		Weite, Umfang, Entfernung	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LA00079	Ädde	Ädde	Substantiv		Vater (fast nur von Juden u. für Juden gebräuchlich)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LD00829	Treppling	Treppling	Substantiv		Treppenstufe	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LS00861	Schmodler	Schmodler	Substantiv		einer, der schmodelt; unreinlicher Mensch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LE00198	Enkel	Enkel	Substantiv		Fußknöchel, Enkel	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LM00254	Mawe	Mawe	Substantiv		Magen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LN00340	Nunn	Nunn	Substantiv		Nonne, Klosterfrau. Rda	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LR00683	Russ	Russ	Substantiv	1.	Russe	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LS02261	Streck-isen	Streckisen	Substantiv		Bügeleisen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LH00472	Henner	Henner	Substantiv		männl. Vorname Heinrich	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LK01239	Krippel	Krippel	Substantiv	1.	Krüppel	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LZ00177	Ziwel-kalenner	Ziwelkalenner	Substantiv		Zwiebelkalender. Zum Vorherbestimmen des Wetters für die 12 Monate des künftigen Jahres werden während der Weihnachtsnacht 12 Stücke einer Zwiebel mit Salz belegt; je nach der Feuchtigkeit od. Trockenheit derselben wird der betreffende Monat naß od. trocken sein.	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LM00432	Milings-spiel	Milingsspiel	Substantiv		Ziehen der Losnummer, Aushebung der Rekruten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LS00079	Salopp	Salopp	Substantiv		schmutzige Weibsperson	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LH00862	Huffen	Huffen	Substantiv	1.	Haufen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LE00014	Edel-frau	Edelfrau	Substantiv		adelige Dame	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LG00766	Gickes	Gickes	Substantiv	1.	Stolz, Hochmut	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LK00261	Kass-meier	Kassmeier	Substantiv		Name des obersten Vogteibeamten, des Meiers der ganzen Vogtei. Seine Befugnisse werden folgendermaßen umgrenzt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LK01511	Kwisel	Kwisel	Substantiv		scheinheilige Person, Betschwester .	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LB01432	Prester-duttler	Presterduttler	Substantiv		Spitzname der Einwohner von Obergailbach	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LB00743	Bide	Bide	Substantiv	1.	kleines Pferd	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LM00525	Mo	Mo	Substantiv		Magen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LG00913	Gnatsch	Gnatsch	Substantiv		Klatschbase	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
LB01196	Polett	Polett	Substantiv	1.	Achseltroddel, Epaulette	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
