"xml:id"	"Lemma"	"Wortart"	"Level"	"Definition"	"Konzept"
"PS12471"	"suckeln, zuckeln"	"Verb"	2	"trinken"	"Trinken"
"PS12473"	"Suckels-brühe"	"Substantiv"	"-"	"schlechter Kaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PS12488"	"Sudel-bier"	"Substantiv"	"-"	"abgestandenes Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PS12489"	"Sudel-brühe"	"Substantiv"	1	"Getränk von schlechter, dünner Qualität, Gesöff (Wein/Bier/ Kaffee)"	"Getränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier;Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein;Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PS12520"	"Suff"	"Substantiv"	2	"(schlechtes, fades) Getränk"	"Getränk"
"PS12520"	"Suff"	"Substantiv"	"1a"	"das (übermäßige) Trinken von Alkohol, Trunksucht"	"Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken"
"PS12524"	"suffeln, süffeln"	"Verb"	"1c"	"heimlich trinken"	"Trinken.Alkohol_trinken"
"PS12524"	"suffeln, süffeln"	"Verb"	"1b"	"fortwährend übermäßig trinken"	"Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken; Trinken.Häufig_lange_trinken"
"PS12524"	"suffeln, süffeln"	"Verb"	"1a"	"in kleinen Schlucken, genießerisch trinken"	"Trinken.Langsam_kleine_Mengen_trinken"
"PS12675"	"süppern"	"Verb"	"-"	"in kleinen Schlucken genießerisch trinken, langsam trinken, nuckeln"	"Trinken.Langsam_kleine_Mengen_trinken"
"PS12743"	"Süß-milch"	"Substantiv"	"-"	"nicht angesäuerte Milch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PS12745"	"Süß-most"	"Substantiv"	"-"	"frischer, unvergorener Traubensaft"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PU00207"	"über-sehen"	"Verb"	3	"(W) sich einen Rausch antrinken"	"Trinken.Alkohol_trinken"
"PU00522"	"um-stoßen"	"Verb"	"1b"	"einen trinken"	"Trinken.Alkohol_trinken"
"PU00534"	"Um-trunk"	"Substantiv"	"-"	"gemeinsames Trinken in einer Runde"	"Trinken"
"PU00917"	"unter-irdisch"	"Adjektiv"	2	"der aus Kartoffeln hergestellte Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PU00941"	"Unter-länder"	"Substantiv"	"-"	"Wein aus dem Unterland"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PU01050"	"Unter-trunk"	"Substantiv"		"Trunk für den Mittag oder tagsüber zwischendurch"	"Getränk"
"PW00449"	"Waldmeister-tee"	"Substantiv"	"-"	"Tee mit Waldmeisterblättern"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee"
"PW00490"	"Wald-wein"	"Substantiv"	"-"	"Wein aus Lagen am Wald"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PW00614"	"wamschen"	"Verb"	"1b"	"einen trinken"	"Trinken.Alkohol_trinken"
"PW00931"	"Wasser"	"Substantiv"	"3b"	"mit bestimmten Zusätzen versehenes Wasser als Getränk"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink"
"PW00931"	"Wasser"	"Substantiv"	"3a"	"Alkohol, Branntwein, Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PW01079"	"Wasser-saufen"	"Substantiv"	"-"	"das Wassertrinken"	"Trinken"
"PW01284"	"Wegerich-tee"	"Substantiv"	"-"	"Kräutertee aus Wegerichblättern"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee"
"PW01332"	"weg-machen"	"Verb"	3	"einen trinken"	"Trinken.Alkohol_trinken"
"PW01418"	"Weh-milch"	"Substantiv"	"-"	"die erste dicke Milch der Kuh unmittelbar nach dem Kalben"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PW01454"	"Weiber-klopfer"	"Substantiv"	"-"	"neuer Wein, Federweißer, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PW01510"	"weichen"	"Verb"	"2.2"	"einen trinken, saufen"	"Trinken.Alkohol_trinken"
"PW01677"	"Wein"	"Substantiv"	"1b"	"/Traubensaft bzw. Most, unvergoren bzw. in Gärung befindlich/"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PW01677"	"Wein"	"Substantiv"	"1a"	"alkoholisches Getränk aus dem Saft von Trauben"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PW01705"	"weinen"	"Verb"	3	"Wein trinken"	"Trinken.Alkohol_trinken"
"PW01720"	"Wein-geist"	"Substantiv"	"-"	"hochprozentiger Alkohol"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PW01776"	"Wein-puff"	"Substantiv"	"-"	"Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PW01814"	"Wein-suppe"	"Substantiv"	2	"der gärende Most"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PW01819"	"Wein-trub"	"Substantiv"	"-"	"der durch die Hefe getrübte letzte Wein im Faß"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PW01870"	"Weiß-bier"	"Substantiv"	"-"	"helles Bier, Weizenbier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PW01880"	"weißeln"	"Verb"	"2a"	"viel trinken"	"Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken"
"PW01899"	"Weiß-herbst"	"Substantiv"	2	"...rötlicher Wein aus roten oder blauen Trauben"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PW01942"	"Weiß-wein"	"Substantiv"	"-"	"heller Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PW01983"	"Weizen-bier"	"Substantiv"	"-"	"mit Gersten- und Weizenmalz gebrautes Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PW02221"	"Wermut"	"Substantiv"	2	"mit Wermut 1b hergestelltes bitteres alkoholisches Getränk ..."	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PW02528"	"Wieder-täufer"	"Substantiv"		"(spöttisch) saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PW02762"	"Wilhelm"	"Substantiv"	3	"Schnaps aus Williams Christbirnen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PW03130"	"wippen, wippchen"	"Verb"	4	"einen trinken"	"Trinken.Alkohol_trinken"
"PW03280"	"Witwen-macher"	"Substantiv"	"-"	"aus Traubenrückständen hergestellter Wein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PW03430"	"Wolfs-tee"	"Substantiv"	"-"	"Tee von der Königskerze"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee"
"PW03707"	"Wupp-dich"	"Substantiv"	"2b"	"Branntwein, Schnaps allgemein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PW03707"	"Wupp-dich"	"Substantiv"	"2a"	"ein Schluck oder ein Gläschen Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PW03721"	"Wurf"	"Substantiv"	"2f"	"kleines Trinkglas, bzw. dessen Inhalt"	"Getränk"
"PXXX"	"Glüh-wein"	"Substantiv"	"-"	"wie schd »Glühwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Heißgetränk"
"PZ00225"	"zaubeln, zäubeln"	"Verb"	2	"einen trinken"	"Trinken.Alkohol_trinken"
"PZ00281"	"zechen"	"Verb"	"-"	"(im Gasthaus) etwas trinken, verzehren; Gelage abhalten"	"Trinken.Alkohol_trinken"
"PZ00283"	"Zecherei"	"Substantiv"	"-"	"ausgiebiges Trinken im Gasthaus"	"Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken"
"PZ00285"	"Zech-gelage"	"Substantiv"	"-"	"Besäufnis in geselliger Runde"	"Trinken.Alkohol_trinken"
"PZ00485"	"zerren"	"Verb"	3	"einen trinken"	"Trinken.Alkohol_trinken"
"PZ00541"	"Zichorie"	"Substantiv"	"2a"	"fürbende Kaffeezusatz, -ersatz und das daraus gewonnene Getränk"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffeeersatz"
"PZ00542"	"Zichorie-brühe"	"Substantiv"	"-"	"schlechter, dünner Kaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PZ00545"	"Zichorie-kaffee"	"Substantiv"	"-"	"Getränk aus bzw. mit Zichorienwurzel"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffeeersatz"
"PZ00649"	"Ziel-wasser"	"Substantiv"	"-"	"(sch) (RA) Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PZ00847"	"zipfeln"	"Verb"	"-"	"in kleinen Schlückchen trinken"	"Trinken.Langsam_kleine_Mengen_trinken"
"PZ00874"	"zischen"	"Verb"	3	"trinken"	"Trinken.Alkohol_trinken"
"PZ00892"	"Zitronen-saft"	"Substantiv"	"-"	"Flüssigkeit der Zitrone und das daraus bereitete Getränk"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PZ00893"	"Zitronen-wasser"	"Substantiv"	"-"	"mit Zitronensaft gemischtes Wasser"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink"
"PZ01038"	"zu-bringen"	"Verb"	3	"zutrinken, zuprosten"	"Trinken"
"PZ01090"	"Zucker-brühe"	"Substantiv"	"-"	"verzuckerter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PZ01151"	"Zucker-wasser"	"Substantiv"	"1a"	"mit Zucker und Wasser angerührtes Getränk"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink"
"PZ01154"	"Zucker-wein"	"Substantiv"	"-"	"/(nur im Sommertagslied): Bezeichnung für süßen Wein/"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PZ01382"	"zupfen"	"Verb"	"3b"	"einen trinken"	"Trinken.Alkohol_trinken"
"PZ01410"	"zu-richten"	"Verb"	"2c"	"betrinken"	"Trinken.Alkohol_trinken"
"PZ01775"	"zu-trinken"	"Verb"	"-"	"mit erhobenem Glas grüßen, zuprosten, zum Trinken ... auffordern"	"Trinken"
"PZ02125"	"zwitschern"	"Verb"	3	"einen trinken"	"Trinken.Alkohol_trinken"
"PZ02137"	"Zwockel-wein"	"Substantiv"	"-"	"Wein, der in Bayern gewachsen ist"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
