xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PF02165	ver-schaskenen	verschaskenen	Verb	-	mit Trinken vergeuden	Trinken	1	0.5496	1.0000
PF02235	ver-schmieren	verschmieren	Verb	1b'a	sich betrinken	Trinken	1	0.7733	1.0000
PF02311	ver-schwinden	verschwinden	Verb	3a	einen trinken	Trinken	1	0.9211	1.0000
PF02320	ver-seibeln	verseibeln	Verb	2	sich betrinken	Trinken	1	0.7733	1.0000
PF02350	ver-sohlen	versohlen	Verb	2b	sich betrinken	Trinken	1	0.7733	1.0000
PF02878	Feuer-wasser	Feuerwasser	Substantiv	x	Schnaps	Trinken	1	0.8080	1.0000
PF03163	Fiez	Fiez	Substantiv	1	Apfelwein	Trinken	1	0.9295	1.0000
PF03326	firnzen	firnzen	Verb	-	einen trinken, schlagen	Trinken	1	0.7738	1.0000
PF03588	Flanz	Flanz	Substantiv	-	Milch	Trinken	1	0.8164	1.0000
PF03618	Flaschen-milch	Flaschenmilch	Substantiv	-	in Flaschen an den Verbraucher gelieferte Milch	Trinken	1	0.6005	1.0000
PF03625	Flaschen-wein	Flaschenwein	Substantiv	-	Flaschenwein	Trinken	1	0.9284	1.0000
PF04250	voll-laufen	volllaufen	Verb	2	sich betrinken	Trinken	1	0.7733	1.0000
PF04256	Voll-milch	Vollmilch	Substantiv	-	Vollmilch	Trinken	1	0.8174	1.0000
PF04269	voll-saufen	vollsaufen	Verb	2	sich besinnungslos betrinken	Trinken	1	0.6242	1.0000
PF04279	voll-trinken	volltrinken	Verb	-	sich betrinken	Trinken	1	0.7733	1.0000
PF04532	Vor-lauf	Vorlauf	Substantiv	2	der beim Brennen zuerst ausfließende, sehr starke und ungenießbare Branntwein	Trinken	1	0.5888	1.0000
PF05096	Frei-bier	Freibier	Substantiv	-	Freibier	Trinken	1	0.7417	1.0000
PF05493	Frühjahrs-tee	Frühjahrstee	Substantiv	-	Tee von den im Frühling blühenden Blumen und Kräutern	Trinken	1	0.4594	0.0000
PF05503	Früh-messe	Frühmesse	Substantiv	2a	Frühschoppen	Trinken	1	0.3561	0.0000
PF05529	Fuchs	Fuchs	Substantiv	x2d'g	rötlicher Wein	Trinken	1	0.6620	1.0000
PF05806	Fusel	Fusel	Substantiv	1.2	schlechter Wein	Trinken	1	0.8183	1.0000
PG00215	Gamaschen-wasser	Gamaschenwasser	Substantiv	-	Tee	Trinken	1	0.7831	1.0000
PG00294	Gänsefüßer-wein	Gänsefüßerwein	Substantiv		Wein aus Gänsefüßertrauben hergestellt	Trinken	1	0.5811	1.0000
PG00355	Gänse-wein	Gänsewein	Substantiv	-	Wasser	Trinken	1	0.2578	0.0000
PG00486	Gartenhäusel-trauben	Gartenhäuseltrauben	Substantiv	-	wilder Wein	Trinken	1	0.6563	1.0000
PG00743	Gauls-, Gäuls-milch	Gaulsmilch, Gäulsmilch	Substantiv	-	Stutenmilch	Trinken	1	0.7533	1.0000
PG00886	Gebirgs-wein	Gebirgswein	Substantiv	-	Gebirgswein	Trinken	1	0.8996	1.0000
PG00935	Ge-bruttel	Gebruttel	Substantiv	2	Kaffeegetränk, in dem Rückstände schwimmen	Trinken	1	0.5290	1.0000
PG01375	Geißen-milch, Geiß-milch	Geißenmilch, Geißmilch	Substantiv	1	Ziegenmilch	Trinken	1	0.7946	1.0000
PG01528	Ge-lapper	Gelapper	Substantiv	x	Sauermilch	Trinken	1	0.8094	1.0000
PG01867	ge-nehmigen	genehmigen	Verb	-	sich einen Schoppen Wein, einen Schnaps genehmigen	Trinken	1	0.5789	1.0000
PG01943	Ge-plämpels	Geplämpels	Substantiv	-	Apfelwein	Trinken	1	0.9295	1.0000
PG02180	Gersten-brühe	Gerstenbrühe	Substantiv	-	Bier	Trinken	1	0.7821	1.0000
PG02187	Gersten-kaffee	Gerstenkaffee	Substantiv	-	Kaffeeersatz aus gerösteten Gerstenkörnern	Trinken	1	0.5716	1.0000
PG02499	Gesinde-wein, Gesind-wein	Gesindewein, Gesindwein	Substantiv	-	minderwertiger Wein	Trinken	1	0.7626	1.0000
PG02505	Ge-söff, -söffs, Ge-süff, -süffs	Gesöff, Gesöffs, Gesüff, Gesüffs	Substantiv	1	schlechtes, minderwertiges Getränk	Trinken	1	0.6137	1.0000
PG02505	Ge-söff, -söffs, Ge-süff, -süffs	Gesöff, Gesöffs, Gesüff, Gesüffs	Substantiv	2	Getränk	Trinken	1	0.7563	1.0000
PG02609	Gesundheits-tee	Gesundheitstee	Substantiv	-	Tee von Heilkräutern	Trinken	1	0.5872	1.0000
PG02634	Ge-tränk	Getränk	Substantiv	1	Getränk für den Menschen	Trinken	1	0.5915	1.0000
PG02934	Gichtrosen-wein	Gichtrosenwein	Substantiv	x	Wein aus Gichtrosen	Trinken	1	0.2902	0.0000
PG03154	Glas	Glas	Substantiv	3b	Inhalt des Trinkglases	Trinken	1	0.5431	1.0000
PG03401	gluckeln	gluckeln	Verb	-	Schnaps trinken	Trinken	1	0.8916	1.0000
PG03403	glucken	glucken	Verb	2	trinken	Trinken	1	0.9624	1.0000
PG03410	gluckern	gluckern	Verb	1	hastig trinken	Trinken	1	0.5703	1.0000
PG03417	glucksen	glucksen	Verb	2d'a	gierig und deutlich vernehmbar trinken	Trinken	1	0.4084	0.0000
PG03529	Gocko	Gocko	Substantiv	2	Branntwein	Trinken	1	0.9067	1.0000
PG03653	Gori	Gori	Substantiv	2.2	Branntwein	Trinken	1	0.9067	1.0000
PG03653	Gori	Gori	Substantiv	2.1	geringer Wein, gärender Tresterwein	Trinken	1	0.7156	1.0000
PG03657	gorzen	gorzen	Verb	x1	trinken	Trinken	1	0.9624	1.0000
PG04443	Grundbirnen-branntwein, Grundbirn-branntwein	Grundbirnenbranntwein, Grundbirnbranntwein	Substantiv	-	Kartoffelschnaps	Trinken	1	0.7395	1.0000
PG04446	Grundbirnen-bumpes, Grundbirn-bumpes	Grundbirnenbumpes, Grundbirnbumpes	Substantiv	2	Kartoffelschnaps	Trinken	1	0.7395	1.0000
PG04457	Grundbirnen-fusel, Grundbirn-fusel	Grundbirnenfusel, Grundbirnfusel	Substantiv	-	Kartoffelschnaps	Trinken	1	0.7395	1.0000
PG04532	Grundbirnen-schnaps, Grundbirn-schnaps	Grundbirnenschnaps, Grundbirnschnaps	Substantiv	-	Kartoffelschnaps	Trinken	1	0.7395	1.0000
PG04644	Grün-kopf	Grünkopf	Substantiv	2b	Flaschenwein	Trinken	1	0.9284	1.0000
PG04677	Gruscheln-wein, Gruschel-wein	Gruschelnwein, Gruschelwein	Substantiv	-	Stachelbeerwein	Trinken	1	0.0365	0.0000
PG04698	Grusselbeeren-wein, Grusselbeer-wein	Grusselbeerenwein, Grusselbeerwein	Substantiv	-	Stachelbeerwein	Trinken	1	0.0365	0.0000
PG04745	Gückes	Gückes	Substantiv	2	Branntwein, Kartoffelschnaps	Trinken	1	0.7691	1.0000
PG04745	Gückes	Gückes	Substantiv	1	schlechter Wein	Trinken	1	0.8183	1.0000
PG04783	Gullianer	Gullianer	Substantiv	-	minderwertiger Wein	Trinken	1	0.7626	1.0000
PH00595	halb-schöpperln	halbschöpperln	Verb	-	einen Halbschoppen nach dem anderen trinken	Trinken	1	0.6701	1.0000
PH00710	Halsrosen-tee	Halsrosentee	Substantiv	-	Tee aus der Halsrose	Trinken	1	0.5157	1.0000
PH00784	Hammels-milch, Hammel-milch	Hammelsmilch, Hammelmilch	Substantiv	-	Schafsmilch	Trinken	1	0.0614	0.0000
PH00898	Händel-stifter	Händelstifter	Substantiv	2	starker Wein	Trinken	1	0.7835	1.0000
PH01153	Hannes-setz-dich	Hannessetzdich	Substantiv	-	schlechter Wein	Trinken	1	0.8183	1.0000
PH01730	Haupt-wein	Hauptwein	Substantiv	-	Qualitätswein	Trinken	1	0.9022	1.0000
PH01743	Haus-blume	Hausblume	Substantiv	-	geringer Wein für den täglichen Hausgebrauch	Trinken	1	0.5111	1.0000
PH01768	Hausfriedens-bruch	Hausfriedensbruch	Substantiv	-	geringer Wein für den täglichen Hausgebrauch	Trinken	1	0.5111	1.0000
PH01833	Haus-mops	Hausmops	Substantiv	-	Wein minderer Qualität für den Hausgebrauch	Trinken	1	0.5403	1.0000
PH01844	Haus-rebe	Hausrebe	Substantiv	-	Spalierwein am Haus	Trinken	1	-0.1031	0.0000
PH01887	Haus-trunk, -trank	Haustrunk, Haustrank	Substantiv	-	geringer Wein für den täglichen Hausgebrauch	Trinken	1	0.5111	1.0000
PH01966	heben	heben	Verb	I2c	einen Schoppen, einen Schnaps trinken	Trinken	1	0.7229	1.0000
PH02010	Heckenbeeren-tee	Heckenbeerentee	Substantiv	-	Brombeerentee	Trinken	1	0.4889	0.0000
PH02173	Heidelbeeren-saft, Heidelbeer-saft	Heidelbeerensaft, Heidelbeersaft	Substantiv	-	Heidelbeerensaft, Heidelbeersaft	Trinken	1	0.5578	1.0000
PH02174	Heidelbeeren-schnaps, Heidelbeer-schnaps	Heidelbeerenschnaps, Heidelbeerschnaps	Substantiv	-	aus Heidelbeeren gebrannter Schnaps	Trinken	1	0.6266	1.0000
PH02180	Heidelbeeren-wein, Heidelbeer-wein	Heidelbeerenwein, Heidelbeerwein	Substantiv	-	Heidelbeerenwein, Heidelbeerwein	Trinken	1	0.5081	1.0000
PH02402	heim-tun	heimtun	Verb	2c	sich betrinken	Trinken	1	0.7733	1.0000
PH03353	Herrgotts-wein, Herrgott-wein	Herrgottswein, Herrgottwein	Substantiv	-	Wasser	Trinken	1	0.2578	0.0000
PH03728	herum-saufen	herumsaufen	Verb	-	auf anderer Kosten trinken	Trinken	1	0.6998	1.0000
PH03867	herum-trinken	herumtrinken	Verb	-	reihum trinken auf jemandes Wohl	Trinken	1	0.6243	1.0000
PH03915	herum-zipfeln	herumzipfeln	Verb	-	langsam trinken	Trinken	1	0.9070	1.0000
PH04398	Hick-auf	Hickauf	Substantiv	-	schlechter Wein	Trinken	1	0.8183	1.0000
PH04458	Himbeeren-saft, Himbeer-saft	Himbeerensaft, Himbeersaft	Substantiv	1	Saft aus Himbeeren	Trinken	1	0.6414	1.0000
PH04462	Himbeeren-wasser, Himbeer-wasser	Himbeerenwasser, Himbeerwasser	Substantiv	-	mit Himbeerensaft gesüßtes Wasser	Trinken	1	0.6133	1.0000
PH04463	Himbeeren-wein, Himbeer-wein	Himbeerenwein, Himbeerwein	Substantiv	-	Wein aus Himbeeren oder Brombeeren	Trinken	1	0.6078	1.0000
PH04921	hinein-schlurpsen	hineinschlurpsen	Verb	2	schlürfend trinken	Trinken	1	0.8139	1.0000
PH05378	hinunter-bürsten	hinunterbürsten	Verb	-	trinken	Trinken	1	0.9624	1.0000
PH05379	hinunter-drehen	hinunterdrehen	Verb	2	trinken	Trinken	1	0.9624	1.0000
PH05394	hinunter-gießen	hinuntergießen	Verb	-	trinken	Trinken	1	0.9624	1.0000
PH05396	hinunter-gluckern	hinuntergluckern	Verb	-	trinken	Trinken	1	0.9624	1.0000
PH05402	hinunter-jagen	hinunterjagen	Verb	-	rasch trinken	Trinken	1	0.8973	1.0000
PH05411	hinunter-läppern	hinunterläppern	Verb	-	schlürfend trinken	Trinken	1	0.8139	1.0000
PH05414	hinunter-leeren	hinunterleeren	Verb	-	trinken	Trinken	1	0.9624	1.0000
PH05440	hinunter-schlenkern	hinunterschlenkern	Verb	-	schnell trinken	Trinken	1	0.9307	1.0000
PH05444	hinunter-schlückern	hinunterschlückern	Verb	-	trinken	Trinken	1	0.9624	1.0000
PH05447	hinunter-schlurpsen	hinunterschlurpsen	Verb	-	trinken	Trinken	1	0.9624	1.0000
PH05451	hinunter-schütten	hinunterschütten	Verb	2	schnell trinken	Trinken	1	0.9307	1.0000
PH05461	hinunter-stürzen	hinunterstürzen	Verb	2	trinken	Trinken	1	0.9624	1.0000
PH05861	Hochzeits-wein, Hochzeit-wein	Hochzeitswein, Hochzeitwein	Substantiv	-	Wein für das Hochzeitsfest	Trinken	1	0.4630	0.0000
PH05992	Hohen-astheimer	Hohenastheimer	Substantiv	2	gepanschter Wein	Trinken	1	0.6005	1.0000
PH06079	Holderbeeren-wein	Holderbeerenwein	Substantiv	-	Wein aus Holunderbeeren	Trinken	1	0.6319	1.0000
PH06081	Holderblüten-tee, Holunderblüten-	Holderblütentee, Holunderblütentee	Substantiv	-	Tee aus Holunderblüten	Trinken	1	0.6103	1.0000
PH06092	Holder-saft	Holdersaft	Substantiv	-	Saft aus Holunderbeeren	Trinken	1	0.6503	1.0000
PH06176	Holzapfel-brühe	Holzapfelbrühe	Substantiv		saurer Wein	Trinken	1	0.8282	1.0000
PH06408	Honig-limonade	Honiglimonade	Substantiv	-	mit Honig gesüßte Limonade	Trinken	1	0.6266	1.0000
PH06423	Honig-schnaps	Honigschnaps	Substantiv	-	mit Honig gesüßter Schnaps	Trinken	1	0.6699	1.0000
PH06435	Honig-wein	Honigwein	Substantiv	-	Perlwein aus Wasser, Honig und Hefe	Trinken	1	0.6920	1.0000
PH07546	Husaren-kaffee	Husarenkaffee	Substantiv	-	Schnaps	Trinken	1	0.8080	1.0000
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv	2b	schlechter Kaffee	Trinken	1	0.8005	1.0000
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv		süßer Wein	Trinken	1	0.7448	1.0000
PH07684	Hypotheken-tilger	Hypothekentilger	Substantiv	-	schlechter Wein	Trinken	1	0.8183	1.0000
PI00066	illuminieren	illuminieren	Verb	-	sich betrinken	Trinken	1	0.7733	1.0000
PI00290	Item-wein	Itemwein	Substantiv	-	Wein, der bei der Versteigerung von Grundstücken ausgegeben wird	Trinken	1	0.5185	1.0000
PI00306	itzen	itzen	Verb	x	trinken	Trinken	1	0.9624	1.0000
PJ00026	Jagd-fäßchen	Jagdfäßchen	Substantiv	-	kleines Fäßchen mit Wein, das man auf die Jagd mitnimmt	Trinken	1	0.4092	0.0000
PJ00101	Jakob	Jakob	Substantiv	2e	Apfelwein minderer Sorte, Haustrunk	Trinken	1	0.7395	1.0000
PJ00111	Jakob-setz-dich	Jakobsetzdich	Substantiv	-	schlechter Wein	Trinken	1	0.8183	1.0000
PJ00156	Jankes	Jankes	Substantiv	-	schlechter Wein	Trinken	1	0.8183	1.0000
PJ00310	Johannisbeer-wein	Johannisbeerwein	Substantiv	-	Wein aus Johannisbeeren	Trinken	1	0.6155	1.0000
PJ00355	Johannistrauben-wasser	Johannistraubenwasser	Substantiv	-	Wasser mit Johannisbeerensaft	Trinken	1	0.6507	1.0000
PJ00356	Johannistrauben-wein	Johannistraubenwein	Substantiv	-	Johannisbeerwein	Trinken	1	0.6368	1.0000
PJ00363	Johann-Jakob	JohannJakob	Substantiv	2c	Schnaps	Trinken	1	0.8080	1.0000
PJ00371	Johann-Peter	JohannPeter	Substantiv	2e	Schnaps	Trinken	1	0.8080	1.0000
PJ00385	Joli	Joli	Substantiv	-	Haustrunk	Trinken	1	0.7268	1.0000
PJ00431	juckeln	juckeln	Verb	I1a'd	in kleinen Schlucken trinken	Trinken	1	0.7781	1.0000
PJ00569	Jungfern-wein, Jungfer-wein	Jungfernwein, Jungferwein	Substantiv	-	der aus den ersten Trauben eines neuangelegten Wingerts gewonnene Wein	Trinken	1	0.5603	1.0000
PK00014	kacheln	kacheln	Verb	-	viel trinken	Trinken	1	0.7174	1.0000
PK00043	Kaffee	Kaffee	Substantiv	1.3b	Nachmittagskaffee	Trinken	1	0.6341	1.0000
PK00043	Kaffee	Kaffee	Substantiv	1.1b'a	Kaffee-Ersatz verschiedener Art	Trinken	1	0.6340	1.0000
PK00052	Kaffee-brühe	Kaffeebrühe	Substantiv	-	dünner Kaffee	Trinken	1	0.7727	1.0000
PK00053	Kaffee-bruttel	Kaffeebruttel	Substantiv	-	Kaffeebrühe	Trinken	1	0.7737	1.0000
PK00062	Kaffee-geschlapper	Kaffeegeschlapper	Substantiv	-	das Kaffeetrinken	Trinken	1	0.7196	1.0000
PK00066	Kaffee-hunger	Kaffeehunger	Substantiv	-	großes Verlangen nach Kaffee	Trinken	1	0.4867	0.0000
PK00080	Kaffee-milch	Kaffeemilch	Substantiv	-	Milch für den Kaffee	Trinken	1	0.7203	1.0000
PK00105	Kaffee-trinken	Kaffeetrinken	Substantiv	2	Nachmittagskaffee	Trinken	1	0.6341	1.0000
PK00181	Kakao	Kakao	Substantiv	-	Kakao	Trinken	1	0.6542	1.0000
PK00187	Kälbchens-käse	Kälbchenskäse	Substantiv	x	erste Milch nach dem Kalben	Trinken	1	0.6939	1.0000
PK00762	Karst	Karst	Substantiv	2	Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde	Trinken	1	0.5932	1.0000
PK00763	Karst-anis	Karstanis	Substantiv	-	Schnaps	Trinken	1	0.8080	1.0000
PK00764	Karst-ausgemachter	Karstausgemachter	Substantiv	-	Schnaps	Trinken	1	0.8080	1.0000
PK00772	Karsten-wasser, Karst-wasser	Karstenwasser, Karstwasser	Substantiv	-	Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde	Trinken	1	0.5932	1.0000
PK01068	Kathreiner-brühe	Kathreinerbrühe	Substantiv	-	schlechter Kaffee	Trinken	1	0.8005	1.0000
PK01779	Kikerikik, Kikeres, Kikeriki, Kikeres	Kikerikik, Kikeres, Kikeriki	Substantiv	3	schlechter Wein	Trinken	1	0.8183	1.0000
PK01996	Kippen	Kippen	Substantiv	3	Rest im Bierglas	Trinken	1	0.3948	0.0000
PK01997	kippen	kippen	Verb	1.2b	ein Glas Schnaps trinken	Trinken	1	0.7911	1.0000
PK02235	Kirsch	Kirsch	Substantiv	-	Kirschbranntwein	Trinken	1	0.8146	1.0000
PK02277	Kirschen-saft, Kirsch-saft	Kirschensaft, Kirschsaft	Substantiv	2	Saft aus Kirschen	Trinken	1	0.7204	1.0000
PK02285	Kirschen-wasser, Kirsch-wasser	Kirschenwasser, Kirschwasser	Substantiv	-	Branntwein aus Kirschen und Schnaps	Trinken	1	0.7469	1.0000
PK02440	klappern, kläppern	klappern, kläppern	Verb	2b	einen Schoppen trinken	Trinken	1	0.7267	1.0000
PK03154	kneipen	kneipen	Verb	1	zechen	Trinken	1	0.1433	0.0000
PK03365	Knorbel, Knurbel, Knürbel	Knorbel, Knurbel, Knürbel	Substantiv	4a	Kartoffelschnaps	Trinken	1	0.7395	1.0000
PK03370	knorksen	knorksen	Verb	-	einen trinken	Trinken	1	0.9211	1.0000
PK03784	Kolostral-milch	Kolostralmilch	Substantiv	-	erste Milch einer Kuh nach dem Kalben	Trinken	1	0.6571	1.0000
PK03840	Kommunist	Kommunist	Substantiv	2	Haustrunk	Trinken	1	0.7268	1.0000
PK03926	Konrad-setz-dich	Konradsetzdich	Substantiv	-	Haustrunk, schlechter Wein	Trinken	1	0.7865	1.0000
PK04001	köpfen	köpfen	Verb	1c'g	eine Flasche Wein austrinken	Trinken	1	0.7288	1.0000
PK04157	Korn-branntwein	Kornbranntwein	Substantiv	-	Branntwein aus Roggen	Trinken	1	0.7874	1.0000
PK04184	Korn-kaffee	Kornkaffee	Substantiv	-	aus geröstetem Roggen zubereitetes kaffeeartiges Getränk	Trinken	1	0.5606	1.0000
PK04205	Korn-schnaps	Kornschnaps	Substantiv	-	Branntwein aus Roggen	Trinken	1	0.7874	1.0000
PK04245	Koscher-most	Koschermost	Substantiv	-	aus dem elterlichen Keller von den Söhnen heimlich verkaufter Most	Trinken	1	0.4894	0.0000
PK04340	Krabbel-an-der-Wand	KrabbelanderWand	Substantiv	2	Branntwein	Trinken	1	0.9067	1.0000
PK04344	Krabbeler	Krabbeler	Substantiv	2b	Wein, der leicht trunken macht	Trinken	1	0.6749	1.0000
PK04477	Krambambel	Krambambel	Substantiv	x2	Schnaps der Marke 'Krambambuli'	Trinken	1	0.5173	1.0000
PK04481	Krambutsch	Krambutsch	Substantiv	-	schlechter Wein	Trinken	1	0.8183	1.0000
PK04633	Kratzer, Krätzer	Kratzer, Krätzer	Substantiv	2c	geringer, saurer Wein	Trinken	1	0.7471	1.0000
PK04694	Kräuter-tee	Kräutertee	Substantiv	-	Kräutertee	Trinken	1	0.7250	1.0000
PK04742	Kraut-tee	Krauttee	Substantiv	-	Kräutertee	Trinken	1	0.7250	1.0000
PK05631	Kuh-milch, Küh-	Kuhmilch, Kühmilch	Substantiv	-	Kuhmilch, Kühmilch	Trinken	1	0.6183	1.0000
PK05881	Kunst-wein	Kunstwein	Substantiv	-	gepanschter Wein	Trinken	1	0.6005	1.0000
PK05982	Kurzer	Kurzer	Substantiv	-	Schnaps	Trinken	1	0.8080	1.0000
PK06040	Kutscher	Kutscher	Substantiv	2	geringer Wein	Trinken	1	0.7235	1.0000
PL00084	Lackel-tackel	Lackeltackel	Substantiv	-	schlechter Wein	Trinken	1	0.8183	1.0000
PL00095	Lacks-brühe, Lackels-	Lacksbrühe, Lackelsbrühe	Substantiv	-	schlechter Wein	Trinken	1	0.8183	1.0000
PL00159	Lagageri	Lagageri	Substantiv	-	schlechter, saurer Wein	Trinken	1	0.7827	1.0000
PL00160	Lage	Lage	Substantiv	2b	eine Runde Bier, Wein usw.	Trinken	1	0.7108	1.0000
PL00169	Lager-bier	Lagerbier	Substantiv	x	Lagerbier	Trinken	1	0.7647	1.0000
PL00178	Lager-wein	Lagerwein	Substantiv	-	Wein, der im Faß gelagert wird, zum Lagern geeigneter Wein	Trinken	1	0.5684	1.0000
PL00379	Land-wein	Landwein	Substantiv	-	Landwein	Trinken	1	0.8996	1.0000
PL00511	lappchen	lappchen	Verb	-	in großen Zügen trinken	Trinken	1	0.6457	1.0000
PL00514	Lappel-brühe	Lappelbrühe	Substantiv	-	schlechter Wein	Trinken	1	0.8183	1.0000
PL00515	Läpplerei	Läpplerei	Substantiv	-	das Trinken in kleinen Schlucken	Trinken	1	0.6886	1.0000
PL00518	läppeln	läppeln	Verb	1b	einen trinken	Trinken	1	0.9211	1.0000
PL00518	läppeln	läppeln	Verb	1a	in kleinen Schlucken trinken, nippen	Trinken	1	0.6541	1.0000
PL00532	lappern	lappern	Verb	2	in wiederholten kleinen Zügen (langsam) Flüssigkeit zu sich nehmen, nippen	Trinken	1	0.2016	0.0000
PL00533	läppern	läppern	Verb	1c	einen trinken, gern trinken	Trinken	1	0.7885	1.0000
PL00533	läppern	läppern	Verb	1a	in wiederholten kleinen Zügen (langsam) Flüssigkeit zu sich nehmen, nippen	Trinken	1	0.2016	0.0000
PL00555	lappsen	lappsen	Verb	-	trinken	Trinken	1	0.9624	1.0000
PL00564	Lari	Lari	Substantiv	x	Verwässertes (z.B. Kaffee, Wein, Suppe)	Trinken	1	0.6214	1.0000
PL00754	Läuer-brühe	Läuerbrühe	Substantiv	-	Tresterwein, schlechter Wein	Trinken	1	0.8538	1.0000
PL00755	Läuerer	Läuerer	Substantiv	-	Tresterwein, schlechter Wein	Trinken	1	0.8538	1.0000
PL00808	Laugens-brühe, Laugs-brühe	Laugensbrühe, Laugsbrühe	Substantiv	-	fades, schlechtes Getränk, bes. von Kaffee oder Wein	Trinken	1	0.6394	1.0000
PL00911	Lauter-wasser	Lauterwasser	Substantiv	-	Kaiserslauterer Bier	Trinken	1	0.5235	1.0000
PL01019	lech	lech	Adjektiv	x3	durstig	Trinken	1	0.7635	1.0000
PL01024	lechern	lechern	Verb	1.2a	dürsten	Trinken	1	0.0261	0.0000
PL01076	ledern	ledern	Verb	3a	Flüssigkeit zu sich nehmen	Trinken	1	0.4253	0.0000
PL01110	leer-saufen	leersaufen	Verb	-	leersaufen	Trinken	1	0.0552	0.0000
PL01112	leer-trinken	leertrinken	Verb	-	leertrinken	Trinken	1	0.6019	1.0000
PL01170	Lehnen-wein, Lehn-wein	Lehnenwein, Lehnwein	Substantiv	-	Wein einer Hanglage	Trinken	1	0.5681	1.0000
PL01433	Leimen-brühe, Leim-brühe	Leimenbrühe, Leimbrühe	Substantiv	2	noch nicht ausgegorener, trüber Wein	Trinken	1	0.5757	1.0000
PL01896	liefern	liefern	Verb	2d	trinken	Trinken	1	0.9624	1.0000
PL01924	likör	likör	Substantiv	-	likör	Trinken	1	0.6473	1.0000
PL01943	Limonade	Limonade	Substantiv	-	Limonade	Trinken	1	0.6714	1.0000
PL02060	Lo-bier	Lobier	Substantiv	-	Freibier	Trinken	1	0.7417	1.0000
PL02239	löschen	löschen	Verb	2	Durst stillen	Trinken	1	0.7015	1.0000
PL02297	Lot-bier	Lotbier	Substantiv	-	Freibier	Trinken	1	0.7417	1.0000
PL02325	lotteln	lotteln	Verb	3	trinken	Trinken	1	0.9624	1.0000
PL02385	luckern	luckern	Verb	-	einen trinken	Trinken	1	0.9211	1.0000
PL02520	lumpen	lumpen	Verb	1	einen über den Durst trinken, zechen	Trinken	1	0.6517	1.0000
PL02629	lupfen, lüpfen	lupfen, lüpfen	Verb	2a	einen trinken	Trinken	1	0.9211	1.0000
PL02631	lüpfsen	lüpfsen	Verb	-	Schnaps trinken	Trinken	1	0.8916	1.0000
PL02668	lutschen	lutschen	Verb	2	in kleinen Schlucken trinken, nippen	Trinken	1	0.6541	1.0000
PL02673	Lutter	Lutter	Substantiv	-	Zwetschgen- oder Birnenschnaps, der zum zweitenmal gebrannt wurde	Trinken	1	0.5835	1.0000
PM00006	Mach-bach	Machbach	Substantiv	-	schlechter Wein	Trinken	1	0.8183	1.0000
PM00007	Mach-buck	Machbuck	Substantiv	-	geringer Wein, Haustrunk	Trinken	1	0.7692	1.0000
PM00011	machen	machen	Verb	4i	einen trinken	Trinken	1	0.9211	1.0000
PM00112	Magdalenen-brühe	Magdalenenbrühe	Substantiv	x2	von einem Trinker als schwach bezeichneter Whisky	Trinken	1	0.5581	1.0000
PM00114	Magdalenen-wasser	Magdalenenwasser	Substantiv	x	aufgewärmter Kaffee	Trinken	1	0.6984	1.0000
PM00141	Magen-bitter	Magenbitter	Substantiv	-	Magenbitter	Trinken	1	0.6534	1.0000
PM00171	Mager-milch	Magermilch	Substantiv	-	entrahmte Milch	Trinken	1	0.6839	1.0000
PM00202	mahlen	mahlen	Verb	2	trinken	Trinken	1	0.9624	1.0000
PM00457	Malz-kaffee	Malzkaffee	Substantiv	-	Malzkaffee	Trinken	1	0.7402	1.0000
PM00569	Männer-milch	Männermilch	Substantiv	-	Wein	Trinken	1	0.7680	1.0000
PM00867	Märzen-bier, März-bier	Märzenbier, Märzbier	Substantiv	-	im März gebrautes Lagerbier	Trinken	1	0.6051	1.0000
PM01010	Matte	Matte	Substantiv	2.2	Sauermilch	Trinken	1	0.8094	1.0000
PM01211	Maurers-likör, Maurer-likör	Maurerslikör, Maurerlikör	Substantiv	-	Schnaps	Trinken	1	0.8080	1.0000
PM01216	Maurers-schnaps, Maurer-schnaps	Maurersschnaps, Maurerschnaps	Substantiv	-	minderwertiger Schnaps	Trinken	1	0.6848	1.0000
PM01688	Met	Met	Substantiv	1	selbstgebrautes Getränk aus Wasser, Honig und unvergorenem Bier	Trinken	1	0.5873	1.0000
PM01838	Milch	Milch	Substantiv	1	Milch der Haustiere, Muttermilch	Trinken	1	0.6104	1.0000
PM01892	Milch-kaffee	Milchkaffee	Substantiv	-	Milchkaffee	Trinken	1	0.6992	1.0000
PM02088	Misch-kaffee	Mischkaffee	Substantiv	-	Mischung aus Bohnen- und Malzkaffee	Trinken	1	0.6230	1.0000
PM02313	mit-saufen	mitsaufen	Verb	-	mit jemandem aus einem Gefäß trinken, an einem Trinkgelage teilnehmen	Trinken	1	0.5383	1.0000
PM02432	mit-trinken	mittrinken	Verb	-	am Trinken teilnehmen	Trinken	1	0.5853	1.0000
PM02444	mit-zechen	mitzechen	Verb	-	mitzechen	Trinken	1	-0.0371	0.0000
